Cod Venda;NFe;NFCe;Data Venda;Data Recebimento;Nome Cliente;Valor Venda;Valor Recebido;Vr. Desconto;Tx Serviço;Operação;Tipo Operação;Caixa;Vendedor;Operador;Data Cancelamento;Operador Cancelamento;Operador Desconto;Operador Desc Repique;NRC;Comandas;Série NFCE;Série NFE;Integração;Observação;CO_CLIENTE;Atendente;IC_REVENDA
;Código;Produto;Qtde;Vr. Total;Vr. Unitário;Observação;Hora Lançamento;Computador;Operação;Atendente;CO_VENDA;IC_ITEM_CANCELADO
;420;HEINEKEN LONG NECK;1;12;12;;30/12/2022 23:10:53;SERVIDOR;18;EXTRA3;1368201;F
1368101;;10358;30/12/2022 21:47:39;31/12/2022 00:45:12;;151;151;0;12,2;133;LOCA;66601;EMERSON;CAIXA;;;;;;;1;;;;;501;
;575;CHORIPOLVO;1;29;29;;30/12/2022 21:47:39;SERVIDOR;133;EMERSON;1368101;F
;107;APEROL SPRITZ;1;26;26;;30/12/2022 21:47:39;SERVIDOR;133;EMERSON;1368101;F
;81;CEVICHE CLASSICO;1;42;42;;30/12/2022 22:09:02;SERVIDOR;133;HENRIQUE;1368101;F
;239;CANECA CHOPP IPA;1;15;15;;30/12/2022 22:24:54;SERVIDOR;133;HENRIQUE;1368101;F
;420;HEINEKEN LONG NECK;1;12;12;;30/12/2022 23:02:33;SERVIDOR;133;HENRIQUE;1368101;F
;239;CANECA CHOPP IPA;1;15;15;;30/12/2022 23:08:16;SERVIDOR;133;HENRIQUE;1368101;F
;420;HEINEKEN LONG NECK;1;12;12;;30/12/2022 23:43:15;SERVIDOR;133;REYNALDO;1368101;F
1368001;;10357;30/12/2022 21:53:45;31/12/2022 00:45:03;;172;172;0;17,2;6;LOCA;66601;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
;107;APEROL SPRITZ;1;26;26;;30/12/2022 21:53:45;SERVIDOR;6;HENRIQUE;1368001;F
;74;CAIPIRINHA;1;16;16;;30/12/2022 21:53:45;SERVIDOR;6;HENRIQUE;1368001;F
;67;GUACAMOLE & NACHOS;1;39;39;;30/12/2022 21:53:45;SERVIDOR;6;HENRIQUE;1368001;F
;111;AGUA SEM GAS;1;7;7;;30/12/2022 21:53:45;SERVIDOR;6;HENRIQUE;1368001;F
;448;LIMONCELLO SPRITZ;1;28;28;;30/12/2022 22:45:16;SERVIDOR;6;HENRIQUE;1368001;F
;80;DRINK ELEGANT LOCA;1;32;32;;30/12/2022 22:45:16;SERVIDOR;6;HENRIQUE;1368001;F
;1790;CAIPIROSCA FRUTA ;1;24;24;;30/12/2022 23:47:17;SERVIDOR;6;HENRIQUE;1368001;F
1367901;;10356;30/12/2022 22:06:26;31/12/2022 00:44:47;;216;216;0;18,7;14;LOCA;66601;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
;239;CANECA CHOPP IPA;1;15;15;;30/12/2022 22:06:27;SERVIDOR;14;HENRIQUE;1367901;F
;448;LIMONCELLO SPRITZ;1;28;28;;30/12/2022 22:06:27;SERVIDOR;14;HENRIQUE;1367901;F
;575;CHORIPOLVO;1;29;29;;30/12/2022 22:08:29;SERVIDOR;14;HENRIQUE;1367901;F
;53;TABUA MEXICANA ;1;64;64;;30/12/2022 22:09:16;SERVIDOR;14;HENRIQUE;1367901;F
;10;COPO SUCO;1;12;12;;30/12/2022 22:16:50;SERVIDOR;14;HENRIQUE;1367901;F
;111;AGUA SEM GAS;1;7;7;;30/12/2022 22:32:07;SERVIDOR;14;HENRIQUE;1367901;F
;420;HEINEKEN LONG NECK;1;12;12;;30/12/2022 22:40:48;SERVIDOR;14;HENRIQUE;1367901;F
;10;COPO SUCO;1;12;12;;30/12/2022 22:44:48;SERVIDOR;14;HENRIQUE;1367901;F
;239;CANECA CHOPP IPA;1;15;15;;30/12/2022 22:44:48;SERVIDOR;14;HENRIQUE;1367901;F
;239;CANECA CHOPP IPA;1;15;15;;30/12/2022 23:38:31;SERVIDOR;14;HENRIQUE;1367901;F
;111;AGUA SEM GAS;1;7;7;;31/12/2022 00:05:40;SERVIDOR;14;EXTRA3;1367901;F
1367801;;10355;30/12/2022 20:13:55;31/12/2022 00:44:35;;213;213;0;21,3;13;LOCA;66601;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
;498;RIBS AO BARBECUE;1;59;59;;30/12/2022 20:13:55;SERVIDOR;13;HENRIQUE;1367801;F
;281;COCA COLA KS 290ML;1;8;8;;30/12/2022 20:13:55;SERVIDOR;13;HENRIQUE;1367801;F
;547;CAMARÕES FRITOS COM PÁPRI;1;56;56;;30/12/2022 21:47:02;SERVIDOR;13;HENRIQUE;1367801;F
;436;BRUSCHETA;1;28;28;;30/12/2022 21:47:02;SERVIDOR;13;HENRIQUE;1367801;F
;73;LINGUIÇA NA CACHAÇA;1;34;34;;30/12/2022 21:47:02;SERVIDOR;13;HENRIQUE;1367801;F
;110;LOCA PINK;1;28;28;;30/12/2022 21:50:50;SERVIDOR;13;HENRIQUE;1367801;F
1367701;;10354;30/12/2022 19:31:13;31/12/2022 00:43:33;;206;206;0;17,6;17;LOCA;66601;EMERSON;CAIXA;;;;;;;1;;;;;501;
;74;CAIPIRINHA;1;16;16;;30/12/2022 19:31:13;SERVIDOR;17;EMERSON;1367701;F
;74;CAIPIRINHA;1;16;16;;30/12/2022 19:31:13;SERVIDOR;17;EMERSON;1367701;F
;84;BOLINHO ACOSTELADO;1;36;36;;30/12/2022 19:58:42;SERVIDOR;17;EMERSON;1367701;F
;74;CAIPIRINHA;1;16;16;;30/12/2022 19:58:42;SERVIDOR;17;EMERSON;1367701;F
;229;COUVERT LOCA JAMPA;1;15;15;;30/12/2022 20:31:23;SERVIDOR;17;EMERSON;1367701;F
;229;COUVERT LOCA JAMPA;1;15;15;;30/12/2022 20:31:23;SERVIDOR;17;EMERSON;1367701;F
;74;CAIPIRINHA;1;16;16;;30/12/2022 20:34:21;SERVIDOR;17;EMERSON;1367701;F
;74;CAIPIRINHA;1;16;16;;30/12/2022 20:34:21;SERVIDOR;17;EMERSON;1367701;F
;74;CAIPIRINHA;1;16;16;;30/12/2022 21:46:33;SERVIDOR;17;EMERSON;1367701;F
;74;CAIPIRINHA;1;16;16;;30/12/2022 22:28:50;SERVIDOR;17;EMERSON;1367701;F
;74;CAIPIRINHA;1;16;16;;30/12/2022 22:28:50;SERVIDOR;17;EMERSON;1367701;F
;420;HEINEKEN LONG NECK;1;12;12;;31/12/2022 00:04:13;SERVIDOR;17;EMERSON;1367701;F
1367601;;10353;30/12/2022 21:50:29;31/12/2022 00:43:01;;452;452;0;39,2;99;LOCA;66601;EMERSON;CAIXA;;;;;;;1;;;;;501;
;229;COUVERT LOCA JAMPA;1;15;15;;30/12/2022 21:50:29;SERVIDOR;99;EMERSON;1367601;F
;229;COUVERT LOCA JAMPA;1;15;15;;30/12/2022 21:50:29;SERVIDOR;99;EMERSON;1367601;F
;229;COUVERT LOCA JAMPA;1;15;15;;30/12/2022 21:50:29;SERVIDOR;99;EMERSON;1367601;F
;229;COUVERT LOCA JAMPA;1;15;15;;30/12/2022 21:50:29;SERVIDOR;99;EMERSON;1367601;F
;241;JARRA IPA;1;45;45;;30/12/2022 21:50:29;SERVIDOR;99;EMERSON;1367601;F
;18;LOCA BURGUER;1;38;38;;30/12/2022 21:55:00;SERVIDOR;99;EMERSON;1367601;F
;442;TABUA MIELO;1;62;62;;30/12/2022 21:55:00;SERVIDOR;99;EMERSON;1367601;F
;241;JARRA IPA;1;45;45;;30/12/2022 22:17:51;SERVIDOR;99;EMERSON;1367601;F
;581;SCHWEPPES;1;8;8;;30/12/2022 22:17:51;SERVIDOR;99;EMERSON;1367601;F
;241;JARRA IPA;1;45;45;;30/12/2022 23:14:14;SERVIDOR;99;EMERSON;1367601;F
;84;BOLINHO ACOSTELADO;1;36;36;;30/12/2022 23:21:08;SERVIDOR;99;EMERSON;1367601;F
;241;JARRA IPA;1;45;45;;30/12/2022 23:30:44;SERVIDOR;99;EMERSON;1367601;F
;77;MOJITO;1;23;23;;30/12/2022 23:30:44;SERVIDOR;99;EMERSON;1367601;F
;241;JARRA IPA;1;45;45;;31/12/2022 00:07:19;SERVIDOR;99;EMERSON;1367601;F
1367501;;10352;30/12/2022 22:01:30;31/12/2022 00:20:28;;276;276;0;18,6;19;LOCA;66601;EMERSON;CAIXA;;;;;;;1;;;;;501;
;526;AGUA COM GÁS ;1;7;7;;30/12/2022 22:01:30;SERVIDOR;19;EMERSON;1367501;F
;53;TABUA MEXICANA ;1;64;64;;30/12/2022 22:38:25;SERVIDOR;19;EMERSON;1367501;F
;437;BRIE AO FORNO COM GELÉIA;1;55;55;;30/12/2022 22:38:25;SERVIDOR;19;EMERSON;1367501;F
;111;AGUA SEM GAS;1;7;7;;30/12/2022 22:38:36;SERVIDOR;19;EMERSON;1367501;F
;111;AGUA SEM GAS;1;7;7;;30/12/2022 23:24:55;SERVIDOR;19;EMERSON;1367501;F
;147;ARANCCINI CARANGUEJO;1;34;34;;30/12/2022 23:24:55;SERVIDOR;19;EMERSON;1367501;F
;229;COUVERT LOCA JAMPA;1;15;15;;30/12/2022 23:37:48;SERVIDOR;19;EMERSON;1367501;F
;229;COUVERT LOCA JAMPA;1;15;15;;30/12/2022 23:37:48;SERVIDOR;19;EMERSON;1367501;F
;229;COUVERT LOCA JAMPA;1;15;15;;30/12/2022 23:37:48;SERVIDOR;19;EMERSON;1367501;F
;229;COUVERT LOCA JAMPA;1;15;15;;30/12/2022 23:37:48;SERVIDOR;19;EMERSON;1367501;F
;229;COUVERT LOCA JAMPA;1;15;15;;30/12/2022 23:37:48;SERVIDOR;19;EMERSON;1367501;F
;229;COUVERT LOCA JAMPA;1;15;15;;30/12/2022 23:37:48;SERVIDOR;19;EMERSON;1367501;F
;420;HEINEKEN LONG NECK;1;12;12;;30/12/2022 23:55:03;SERVIDOR;19;EMERSON;1367501;F
1367401;;10351;30/12/2022 22:14:27;31/12/2022 00:17:05;;140;140;0;11,1;30;LOCA;66601;EMERSON;CAIXA;;;;;;;1;;;;;501;
;281;COCA COLA KS 290ML;1;8;8;;30/12/2022 22:14:28;SERVIDOR;30;EMERSON;1367401;F
;526;AGUA COM GÁS ;1;7;7;;30/12/2022 22:14:28;SERVIDOR;30;EMERSON;1367401;F
;162;CAIPIROSCA C ABSOLUT;1;21;21;;30/12/2022 22:14:28;SERVIDOR;30;EMERSON;1367401;F
;111;AGUA SEM GAS;1;7;7;;30/12/2022 22:45:00;SERVIDOR;30;EMERSON;1367401;F
;575;CHORIPOLVO;1;29;29;;30/12/2022 22:53:48;SERVIDOR;30;EMERSON;1367401;F
;67;GUACAMOLE & NACHOS;1;39;39;;30/12/2022 23:04:59;SERVIDOR;30;EMERSON;1367401;F
;162;CAIPIROSCA C ABSOLUT;1;21;21;;30/12/2022 23:12:50;SERVIDOR;30;EMERSON;1367401;F
;281;COCA COLA KS 290ML;1;8;8;;30/12/2022 23:45:16;SERVIDOR;30;EMERSON;1367401;F
1367301;;10350;30/12/2022 20:51:09;31/12/2022 00:03:48;;249;249;0;25,4;104;LOCA;66601;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
;48;CAIPIROSCA;1;18;18;;30/12/2022 20:51:09;SERVIDOR;104;HENRIQUE;1367301;F
;84;BOLINHO ACOSTELADO;1;36;36;;30/12/2022 20:51:09;SERVIDOR;104;HENRIQUE;1367301;F
;48;CAIPIROSCA;1;18;18;;30/12/2022 21:05:10;SERVIDOR;104;HENRIQUE;1367301;F
;48;CAIPIROSCA;1;18;18;;30/12/2022 21:31:10;SERVIDOR;104;HENRIQUE;1367301;F
;1790;CAIPIROSCA FRUTA ;1;24;24;;30/12/2022 21:31:10;SERVIDOR;104;HENRIQUE;1367301;F
;74;CAIPIRINHA;1;16;16;;30/12/2022 21:31:10;SERVIDOR;104;HENRIQUE;1367301;F
;48;CAIPIROSCA;1;18;18;;30/12/2022 21:39:25;SERVIDOR;104;HENRIQUE;1367301;F
;48;CAIPIROSCA;1;18;18;;30/12/2022 22:20:30;SERVIDOR;104;HENRIQUE;1367301;F
;48;CAIPIROSCA;1;18;18;;30/12/2022 22:25:42;SERVIDOR;104;HENRIQUE;1367301;F
;188;PASTEIS QUEIJO REINO;1;22;22;;30/12/2022 22:52:43;SERVIDOR;104;HENRIQUE;1367301;F
;111;AGUA SEM GAS;1;7;7;;30/12/2022 22:52:43;SERVIDOR;104;HENRIQUE;1367301;F
;420;HEINEKEN LONG NECK;1;12;12;;30/12/2022 22:57:00;SERVIDOR;104;HENRIQUE;1367301;F
;420;HEINEKEN LONG NECK;1;12;12;;30/12/2022 23:10:47;SERVIDOR;104;HENRIQUE;1367301;F
;420;HEINEKEN LONG NECK;1;12;12;;30/12/2022 23:10:47;SERVIDOR;104;HENRIQUE;1367301;F
1367201;;10349;30/12/2022 22:28:10;31/12/2022 00:01:34;;167;167;0;13,7;11;LOCA;66601;EMERSON;CAIXA;;;;;;;1;;;;;501;
;77;MOJITO;1;23;23;;30/12/2022 22:28:10;SERVIDOR;11;EMERSON;1367201;F
;569;LOCA CITRUS;1;32;32;;30/12/2022 22:28:10;SERVIDOR;11;EMERSON;1367201;F
;440;FISH AND CHIPS;1;46;46;;30/12/2022 22:30:50;SERVIDOR;11;EMERSON;1367201;F
;281;COCA COLA KS 290ML;1;8;8;;30/12/2022 23:03:32;SERVIDOR;11;EMERSON;1367201;F
;110;LOCA PINK;1;28;28;;30/12/2022 23:19:15;SERVIDOR;11;EMERSON;1367201;F
;229;COUVERT LOCA JAMPA;1;15;15;;30/12/2022 23:53:43;SERVIDOR;11;EMERSON;1367201;F
;229;COUVERT LOCA JAMPA;1;15;15;;30/12/2022 23:53:43;SERVIDOR;11;EMERSON;1367201;F
1367101;;10348;30/12/2022 21:43:39;30/12/2022 23:57:30;;195;195;0;15;16;LOCA;66601;EMERSON;CAIXA;;;;;;;1;;;;;501;
;453;SOL LN;1;10;10;;30/12/2022 21:43:39;SERVIDOR;16;EMERSON;1367101;F
;453;SOL LN;1;10;10;;30/12/2022 21:43:39;SERVIDOR;16;EMERSON;1367101;F
;77;MOJITO;1;23;23;;30/12/2022 21:43:57;SERVIDOR;16;EMERSON;1367101;F
;84;BOLINHO ACOSTELADO;1;36;36;;30/12/2022 21:55:46;SERVIDOR;16;EMERSON;1367101;F
;77;MOJITO;1;23;23;;30/12/2022 22:36:03;SERVIDOR;16;EMERSON;1367101;F
;453;SOL LN;1;10;10;;30/12/2022 22:44:46;SERVIDOR;16;EMERSON;1367101;F
;453;SOL LN;1;10;10;;30/12/2022 22:44:46;SERVIDOR;16;EMERSON;1367101;F
;436;BRUSCHETA;1;28;28;;30/12/2022 22:45:49;SERVIDOR;16;EMERSON;1367101;F
;229;COUVERT LOCA JAMPA;1;15;15;;30/12/2022 23:35:21;SERVIDOR;16;EMERSON;1367101;F
;229;COUVERT LOCA JAMPA;1;15;15;;30/12/2022 23:35:21;SERVIDOR;16;EMERSON;1367101;F
;229;COUVERT LOCA JAMPA;1;15;15;;30/12/2022 23:35:21;SERVIDOR;16;EMERSON;1367101;F
1367001;;10347;30/12/2022 21:16:28;30/12/2022 23:56:43;;114,5;75,5;39;11,45;3;LOCA;66601;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
;111;AGUA SEM GAS;1;4,62;4,62;;30/12/2022 21:16:28;SERVIDOR;3;HENRIQUE;1367001;F
;67;GUACAMOLE & NACHOS;1;25,72;25,72;;30/12/2022 21:27:13;SERVIDOR;3;HENRIQUE;1367001;F
;440;FISH AND CHIPS;1;30,31;30,31;;30/12/2022 22:28:18;SERVIDOR;3;HENRIQUE;1367001;F
;230;MOLHO EXTRA AIOLE;1;1,65;1,65;;30/12/2022 22:52:06;SERVIDOR;3;HENRIQUE;1367001;F
;453;SOL LN;1;6,6;6,6;;30/12/2022 22:56:49;SERVIDOR;3;HENRIQUE;1367001;F
;453;SOL LN;1;6,6;6,6;;30/12/2022 23:38:19;SERVIDOR;3;REYNALDO;1367001;F
1366901;;10346;30/12/2022 21:18:59;30/12/2022 23:56:13;;339;339;0;27;12;LOCA;66601;EMERSON;CAIXA;;;;;;;1;;;;;501;
;74;CAIPIRINHA;1;16;16;;30/12/2022 21:18:59;SERVIDOR;12;EMERSON;1366901;F
;232;JARRA CHOPP;1;38;38;;30/12/2022 21:18:59;SERVIDOR;12;EMERSON;1366901;F
;455;TÁBUA PORCO LOCO;1;88;88;;30/12/2022 21:27:49;SERVIDOR;12;EMERSON;1366901;F
;74;CAIPIRINHA;1;16;16;;30/12/2022 21:49:10;SERVIDOR;12;EMERSON;1366901;F
;177;MOSCOW MULE;1;29;29;;30/12/2022 21:49:10;SERVIDOR;12;EMERSON;1366901;F
;232;JARRA CHOPP;1;38;38;;30/12/2022 21:57:18;SERVIDOR;12;EMERSON;1366901;F
