Cod Venda;NFe;NFCe;Data Venda;Data Recebimento;Nome Cliente;Valor Venda;Valor Recebido;Vr. Desconto;Tx Serviço;Operação;Tipo Operação;Caixa;Vendedor;Operador;Data Cancelamento;Operador Cancelamento;Operador Desconto;Operador Desc Repique;NRC;Comandas;Série NFCE;Série NFE;Integração;Observação;CO_CLIENTE;Atendente;IC_REVENDA
;Código;Produto;Qtde;Vr. Total;Vr. Unitário;Observação;Hora Lançamento;Computador;Operação;Atendente;CO_VENDA;IC_ITEM_CANCELADO
;86;COUVERT LOCA;1;10;10;;30/09/2022 21:14:02;SERVIDOR;32;GABRIEL;1122301;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 21:14:02;SERVIDOR;32;GABRIEL;1122301;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 21:14:02;SERVIDOR;32;GABRIEL;1122301;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 21:14:02;SERVIDOR;32;GABRIEL;1122301;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 21:14:02;SERVIDOR;32;GABRIEL;1122301;F
1122201;;7899;30/09/2022 21:51:00;01/10/2022 01:55:25;;48;48;0;4;200;LOCA;56701;MARCIO;CAIXA;;;;;;;1;;;;;1;
;420;HEINEKEN LONG NECK;1;12;12;;30/09/2022 21:42:08;SERVIDOR;200;EXTRA2;1122201;F
;420;HEINEKEN LONG NECK;1;12;12;;30/09/2022 21:42:08;SERVIDOR;200;EXTRA2;1122201;F
;420;HEINEKEN LONG NECK;1;12;12;;30/09/2022 21:42:08;SERVIDOR;200;EXTRA2;1122201;F
;420;HEINEKEN LONG NECK;1;12;12;;30/09/2022 21:51:00;SERVIDOR;200;EXTRA2;1122201;F
1122101;;7898;30/09/2022 20:40:33;01/10/2022 01:52:21;;164;164;0;16,4;22;LOCA;56701;MARCIO;CAIXA;;;;;;;1;;;;;1;
;67;GUACAMOLE & NACHOS;1;39;39;;30/09/2022 20:40:18;SERVIDOR;22;ANA;1122101;F
;110;LOCA PINK;1;28;28;;30/09/2022 20:40:33;SERVIDOR;22;ANA;1122101;F
;110;LOCA PINK;1;28;28;;30/09/2022 20:40:33;SERVIDOR;22;ANA;1122101;F
;80;DRINK ELEGANT LOCA;1;32;32;;30/09/2022 20:41:25;SERVIDOR;22;ANA;1122101;F
;111;AGUA SEM GAS;1;7;7;;30/09/2022 20:41:39;SERVIDOR;22;ANA;1122101;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 21:38:54;SERVIDOR;22;ANA;1122101;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 21:38:54;SERVIDOR;22;ANA;1122101;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 21:38:54;SERVIDOR;22;ANA;1122101;F
1122001;;7897;30/09/2022 19:01:27;01/10/2022 01:51:51;;61;61;0;6,1;35;LOCA;56701;ANA;CAIXA;;;;;;;1;;;;;2401;
;458;CHORIPAN HP;1;21;21;;30/09/2022 19:01:27;SERVIDOR;35;ANA;1122001;F
;461;PIRULITO BARRIGA HP;1;12;12;;30/09/2022 19:01:27;SERVIDOR;35;ANA;1122001;F
;281;COCA COLA KS 290ML;1;8;8;;30/09/2022 19:02:21;SERVIDOR;35;ANA;1122001;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 21:22:55;SERVIDOR;35;ANA;1122001;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 21:22:55;SERVIDOR;35;ANA;1122001;F
1121901;;7896;30/09/2022 19:06:29;01/10/2022 01:51:06;;199;199;0;19,9;79;LOCA;56701;ANA;CAIXA;;;;;;;1;;;;;2401;
;444;COSMOPOLITAN;1;26;26;;30/09/2022 19:06:29;SERVIDOR;79;ANA;1121901;F
;110;LOCA PINK;1;28;28;;30/09/2022 19:06:29;SERVIDOR;79;ANA;1121901;F
;62;PAPAS LOCAS (BATATA);1;26;26;;30/09/2022 19:08:03;SERVIDOR;79;ANA;1121901;F
;87;FAVA COM CAMARÃO;1;28;28;;30/09/2022 19:08:03;SERVIDOR;79;ANA;1121901;F
;67;GUACAMOLE & NACHOS;1;39;39;;30/09/2022 19:55:26;SERVIDOR;79;GABRIEL;1121901;F
;80;DRINK ELEGANT LOCA;1;32;32;;30/09/2022 20:18:46;SERVIDOR;79;ANA;1121901;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 21:38:36;SERVIDOR;79;ANA;1121901;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 21:38:36;SERVIDOR;79;ANA;1121901;F
1121801;;7895;30/09/2022 17:29:47;01/10/2022 01:50:12;;702,9;702,9;0;71,1;17;LOCA;56701;REYNALDO;CAIXA;;;;;;;1;;;;;1501;
;231;CANECA CHOPP LAGER;1;12;12;;30/09/2022 17:29:47;SERVIDOR;17;REYNALDO;1121801;F
;231;CANECA CHOPP LAGER;1;12;12;;30/09/2022 17:29:47;SERVIDOR;17;REYNALDO;1121801;F
;84;BOLINHO ACOSTELADO;1;34;34;;30/09/2022 17:29:47;SERVIDOR;17;REYNALDO;1121801;F
;91;CHORIPAN LOCA SUMMER;1;27;27;;30/09/2022 17:34:11;SERVIDOR;17;REYNALDO;1121801;F
;231;CANECA CHOPP LAGER;1;12;12;;30/09/2022 18:01:06;SERVIDOR;17;REYNALDO;1121801;F
;231;CANECA CHOPP LAGER;1;12;12;;30/09/2022 18:01:06;SERVIDOR;17;REYNALDO;1121801;F
;81;CEVICHE CLASSICO;1;42;42;;30/09/2022 18:15:27;SERVIDOR;17;ANA;1121801;F
;231;CANECA CHOPP LAGER;1;12;12;;30/09/2022 18:31:11;SERVIDOR;17;ANA;1121801;F
;231;CANECA CHOPP LAGER;1;12;12;;30/09/2022 18:31:11;SERVIDOR;17;ANA;1121801;F
;420;HEINEKEN LONG NECK;1;12;12;;30/09/2022 18:44:01;SERVIDOR;17;ANA;1121801;F
;111;AGUA SEM GAS;1;7;7;;30/09/2022 19:04:40;SERVIDOR;17;REYNALDO;1121801;F
;107;APEROL SPRITZ;1;26;26;;30/09/2022 19:04:40;SERVIDOR;17;REYNALDO;1121801;F
;453;SOL LN;1;10;10;;30/09/2022 19:04:40;SERVIDOR;17;REYNALDO;1121801;F
;111;AGUA SEM GAS;1;7;7;;30/09/2022 19:10:56;SERVIDOR;17;ANA;1121801;F
;111;AGUA SEM GAS;1;7;7;;30/09/2022 19:10:56;SERVIDOR;17;ANA;1121801;F
;231;CANECA CHOPP LAGER;1;12;12;;30/09/2022 19:14:39;SERVIDOR;17;GABRIEL;1121801;F
;81;CEVICHE CLASSICO;1;42;42;;30/09/2022 19:29:40;SERVIDOR;17;ANA;1121801;F
;420;HEINEKEN LONG NECK;1;12;12;;30/09/2022 19:41:44;SERVIDOR;17;ANA;1121801;F
;231;CANECA CHOPP LAGER;1;12;12;;30/09/2022 19:41:44;SERVIDOR;17;ANA;1121801;F
;67;GUACAMOLE & NACHOS;1;39;39;;30/09/2022 19:50:26;SERVIDOR;17;REYNALDO;1121801;F
;62;PAPAS LOCAS (BATATA);1;26;26;;30/09/2022 19:51:08;SERVIDOR;17;REYNALDO;1121801;F
;453;SOL LN;1;10;10;;30/09/2022 20:11:35;SERVIDOR;17;REYNALDO;1121801;F
;231;CANECA CHOPP LAGER;1;12;12;;30/09/2022 20:11:35;SERVIDOR;17;REYNALDO;1121801;F
;107;APEROL SPRITZ;1;26;26;;30/09/2022 20:11:35;SERVIDOR;17;REYNALDO;1121801;F
;420;HEINEKEN LONG NECK;1;12;12;;30/09/2022 20:29:18;SERVIDOR;17;GABRIEL;1121801;F
;231;CANECA CHOPP LAGER;1;12;12;;30/09/2022 20:57:32;SERVIDOR;17;GABRIEL;1121801;F
;453;SOL LN;1;10;10;;30/09/2022 20:57:32;SERVIDOR;17;GABRIEL;1121801;F
;420;HEINEKEN LONG NECK;1;12;12;;30/09/2022 21:28:39;SERVIDOR;17;ANA;1121801;F
;420;HEINEKEN LONG NECK;1;12;12;;30/09/2022 21:28:39;SERVIDOR;17;ANA;1121801;F
;111;AGUA SEM GAS;1;7;7;;30/09/2022 21:28:39;SERVIDOR;17;ANA;1121801;F
;111;AGUA SEM GAS;1;7;7;;30/09/2022 21:46:14;SERVIDOR;17;ANA;1121801;F
;453;SOL LN;1;10;10;;30/09/2022 22:08:30;SERVIDOR;17;ANA;1121801;F
;453;SOL LN;1;10;10;;30/09/2022 22:08:30;SERVIDOR;17;ANA;1121801;F
;420;HEINEKEN LONG NECK;1;12;12;;30/09/2022 22:08:30;SERVIDOR;17;ANA;1121801;F
;73;LINGUIÇA NA CACHAÇA;1;34;34;;30/09/2022 22:25:53;SERVIDOR;17;REYNALDO;1121801;F
;91;CHORIPAN LOCA SUMMER;1;27;27;;30/09/2022 22:35:26;SERVIDOR;17;GABRIEL;1121801;F
;66;ITEM EXTRA;1;6,9;6,9;;30/09/2022 22:41:32;SERVIDOR;17;GABRIEL;1121801;F
;420;HEINEKEN LONG NECK;1;12;12;;30/09/2022 22:52:17;SERVIDOR;17;ANA;1121801;F
;420;HEINEKEN LONG NECK;1;12;12;;30/09/2022 22:52:17;SERVIDOR;17;ANA;1121801;F
;453;SOL LN;1;10;10;;30/09/2022 22:55:04;SERVIDOR;17;GABRIEL;1121801;F
;453;SOL LN;1;10;10;;30/09/2022 22:55:06;SERVIDOR;17;ANA;1121801;F
;453;SOL LN;1;10;10;;30/09/2022 23:28:11;SERVIDOR;17;REYNALDO;1121801;F
;420;HEINEKEN LONG NECK;1;12;12;;30/09/2022 23:28:11;SERVIDOR;17;REYNALDO;1121801;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 23:34:32;SERVIDOR;17;GABRIEL;1121801;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 23:34:32;SERVIDOR;17;GABRIEL;1121801;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 23:34:32;SERVIDOR;17;GABRIEL;1121801;F
1121701;;7894;30/09/2022 20:04:07;01/10/2022 01:48:44;;76;76;0;7,6;57;LOCA;56701;GABRIEL;CAIXA;;;;;;;1;;;;;2201;
;109;SODA ITALIANA EV;1;16;16;;30/09/2022 20:04:07;SERVIDOR;57;GABRIEL;1121701;F
;84;BOLINHO ACOSTELADO;1;34;34;;30/09/2022 20:28:15;SERVIDOR;57;GABRIEL;1121701;F
;109;SODA ITALIANA EV;1;16;16;;30/09/2022 20:56:57;SERVIDOR;57;GABRIEL;1121701;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 21:44:56;SERVIDOR;57;ANA;1121701;F
1121601;;7893;30/09/2022 20:22:39;01/10/2022 01:48:19;;38;38;0;3,8;72;LOCA;56701;ANA;CAIXA;;;;;;;1;;;;;2401;
;110;LOCA PINK;1;28;28;;30/09/2022 20:22:39;SERVIDOR;72;ANA;1121601;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 21:28:10;SERVIDOR;72;ANA;1121601;F
1121501;;7892;30/09/2022 19:51:28;01/10/2022 01:47:21;;54;54;0;5,4;68;LOCA;56701;ANA;CAIXA;;;;;;;1;;;;;2401;
;444;COSMOPOLITAN;1;26;26;;30/09/2022 19:51:28;SERVIDOR;68;ANA;1121501;F
;48;CAIPIROSCA;1;18;18;;30/09/2022 20:36:16;SERVIDOR;68;ANA;1121501;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 21:30:01;SERVIDOR;68;ANA;1121501;F
1121401;;7891;30/09/2022 22:55:33;01/10/2022 01:46:55;;110;110;0;11;1;LOCA;56701;EXTRA2;CAIXA;;;;;;;1;;;;;801;
;420;HEINEKEN LONG NECK;1;12;12;;30/09/2022 22:55:33;SERVIDOR;1;EXTRA2;1121401;F
;436;BRUSCHETA;1;28;28;;30/09/2022 22:55:33;SERVIDOR;1;EXTRA2;1121401;F
;454;BAER MATE;1;10;10;;30/09/2022 22:55:33;SERVIDOR;1;EXTRA2;1121401;F
;441;HALUMI DE COALHO FARROFA ;1;28;28;;30/09/2022 23:28:12;SERVIDOR;1;ANA;1121401;F
;420;HEINEKEN LONG NECK;1;12;12;;30/09/2022 23:29:08;SERVIDOR;1;ANA;1121401;F
;86;COUVERT LOCA;1;10;10;;01/10/2022 00:04:22;SERVIDOR;1;GABRIEL;1121401;F
;86;COUVERT LOCA;1;10;10;;01/10/2022 00:04:22;SERVIDOR;1;GABRIEL;1121401;F
1121301;;7890;30/09/2022 21:43:53;01/10/2022 01:46:21;;45;45;0;0;201;LOCA;56701;REYNALDO;CAIXA;;;;;;;1;;;;;1501;
;443;BOLSA PRAIA PANO;1;45;45;;30/09/2022 21:43:53;SERVIDOR;201;REYNALDO;1121301;F
1121201;;7889;30/09/2022 17:44:14;01/10/2022 01:45:06;;62;62;0;6,2;54;LOCA;56701;MARCIO;CAIXA;;;;;;;1;;;;;1;
;458;CHORIPAN HP;1;21;21;;30/09/2022 17:44:04;SERVIDOR;54;EXTRA2;1121201;F
;458;CHORIPAN HP;1;21;21;;30/09/2022 17:44:14;SERVIDOR;54;EXTRA2;1121201;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 23:13:07;SERVIDOR;54;ANA;1121201;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 23:13:32;SERVIDOR;54;ANA;1121201;F
1121101;;7888;30/09/2022 22:02:01;01/10/2022 01:44:10;;326;326;0;32,6;222;LOCA;56701;GABRIEL;CAIXA;;;;;;;1;;;;;2201;
;2;RISOTINHO DE CAMARÃO;1;56;56;;30/09/2022 22:02:01;SERVIDOR;222;GABRIEL;1121101;F
;110;LOCA PINK;1;28;28;;30/09/2022 22:05:15;SERVIDOR;222;GABRIEL;1121101;F
;441;HALUMI DE COALHO FARROFA ;1;28;28;;30/09/2022 22:05:15;SERVIDOR;222;GABRIEL;1121101;F
;427;TROPICAL GIN;1;28;28;;30/09/2022 22:28:34;SERVIDOR;222;ANA;1121101;F
;1790;CAIPIROSCA FRUTA ;1;24;24;;30/09/2022 22:28:34;SERVIDOR;222;ANA;1121101;F
;448;LIMONCELLO SPRITZ;1;28;28;;30/09/2022 23:09:03;SERVIDOR;222;GABRIEL;1121101;F
;80;DRINK ELEGANT LOCA;1;32;32;;30/09/2022 23:09:03;SERVIDOR;222;GABRIEL;1121101;F
;84;BOLINHO ACOSTELADO;1;34;34;;30/09/2022 23:09:03;SERVIDOR;222;GABRIEL;1121101;F
;427;TROPICAL GIN;1;28;28;;30/09/2022 23:42:24;SERVIDOR;222;GABRIEL;1121101;F
;86;COUVERT LOCA;1;10;10;;01/10/2022 00:07:55;SERVIDOR;222;GABRIEL;1121101;F
;86;COUVERT LOCA;1;10;10;;01/10/2022 00:07:55;SERVIDOR;222;GABRIEL;1121101;F
;86;COUVERT LOCA;1;10;10;;01/10/2022 00:07:55;SERVIDOR;222;GABRIEL;1121101;F
;86;COUVERT LOCA;1;10;10;;01/10/2022 00:07:55;SERVIDOR;222;GABRIEL;1121101;F
1121001;;7887;30/09/2022 21:40:41;01/10/2022 01:42:09;;122;122;0;11;64;LOCA;56701;GABRIEL;CAIXA;;;;;;;1;;;;;2201;
;110;LOCA PINK;1;28;28;;30/09/2022 22:11:16;SERVIDOR;64;GABRIEL;1121001;F
;84;BOLINHO ACOSTELADO;1;34;34;;30/09/2022 22:26:52;SERVIDOR;64;GABRIEL;1121001;F
;110;LOCA PINK;1;28;28;;30/09/2022 22:45:43;SERVIDOR;64;GABRIEL;1121001;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 23:55:15;SERVIDOR;64;GABRIEL;1121001;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 23:55:15;SERVIDOR;64;GABRIEL;1121001;F
;231;CANECA CHOPP LAGER;1;12;12;;01/10/2022 01:42:04;SERVIDOR;64;REYNALDO;1121001;F
1120901;;7886;30/09/2022 19:50:58;01/10/2022 01:41:12;;68;68;0;6,8;71;LOCA;56701;ANA;CAIXA;;;;;;;1;;;;;2401;
;107;APEROL SPRITZ;1;26;26;;30/09/2022 19:50:58;SERVIDOR;71;ANA;1120901;F
;451;BEE'S KNESS;1;32;32;;30/09/2022 20:28:12;SERVIDOR;71;ANA;1120901;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 21:29:12;SERVIDOR;71;ANA;1120901;F
1120801;;7885;30/09/2022 20:29:15;01/10/2022 01:40:53;;143;143;0;14,3;101;LOCA;56701;EXTRA2;CAIXA;;;;;;;1;;;;;801;
;405;CRISPY CHICKEN BURGUER;1;36;36;;30/09/2022 20:29:15;SERVIDOR;101;EXTRA2;1120801;F
;147;ARANCCINI CARANGUEJO;1;36;36;;30/09/2022 20:30:41;SERVIDOR;101;EXTRA2;1120801;F
;62;PAPAS LOCAS (BATATA);1;26;26;;30/09/2022 20:31:01;SERVIDOR;101;EXTRA2;1120801;F
;448;LIMONCELLO SPRITZ;1;28;28;;30/09/2022 20:32:10;SERVIDOR;101;EXTRA2;1120801;F
;99;AGUA COM GÁS EV;1;7;7;;30/09/2022 20:32:10;SERVIDOR;101;EXTRA2;1120801;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 21:52:09;SERVIDOR;101;EXTRA2;1120801;F
1120701;;7884;30/09/2022 19:52:13;01/10/2022 01:40:09;;40;40;0;4;69;LOCA;56701;ANA;CAIXA;;;;;;;1;;;;;2401;
;453;SOL LN;1;10;10;;30/09/2022 19:52:13;SERVIDOR;69;ANA;1120701;F
;453;SOL LN;1;10;10;;30/09/2022 20:35:36;SERVIDOR;69;GABRIEL;1120701;F
;453;SOL LN;1;10;10;;30/09/2022 21:43:41;SERVIDOR;69;REYNALDO;1120701;F
;453;SOL LN;1;10;10;;30/09/2022 21:54:21;SERVIDOR;69;GABRIEL;1120701;F
1120601;;7883;30/09/2022 20:10:21;01/10/2022 01:39:48;;115;115;0;11;56;LOCA;56701;ANA;CAIXA;;;;;;;1;;;;;2401;
;45;CEVICHE BANANA;1;34;34;;30/09/2022 20:10:21;SERVIDOR;56;ANA;1120601;F
;451;BEE'S KNESS;1;32;32;;30/09/2022 20:27:48;SERVIDOR;56;GABRIEL;1120601;F
;111;AGUA SEM GAS;1;7;7;;30/09/2022 21:04:03;SERVIDOR;56;GABRIEL;1120601;F
;451;BEE'S KNESS;1;32;32;;30/09/2022 21:07:47;SERVIDOR;56;GABRIEL;1120601;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 22:13:02;SERVIDOR;56;GABRIEL;1120601;F
1120501;;7882;30/09/2022 21:26:38;01/10/2022 01:39:11;;17;17;0;1,7;63;LOCA;56701;GABRIEL;CAIXA;;;;;;;1;;;;;2201;
;99;AGUA COM GÁS EV;1;7;7;;30/09/2022 21:26:38;SERVIDOR;63;GABRIEL;1120501;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 22:13:27;SERVIDOR;63;GABRIEL;1120501;F
1120401;;7881;30/09/2022 22:35:05;01/10/2022 01:37:02;;103;103;0;11;105;LOCA;56701;REYNALDO;CAIXA;;;;;;;1;;;;;1501;
;405;CRISPY CHICKEN BURGUER;1;36;36;;30/09/2022 22:35:05;SERVIDOR;105;REYNALDO;1120401;F
;281;COCA COLA KS 290ML;1;8;8;;30/09/2022 22:35:25;SERVIDOR;105;REYNALDO;1120401;F
;62;PAPAS LOCAS (BATATA);1;26;26;;30/09/2022 22:35:58;SERVIDOR;105;REYNALDO;1120401;F
;77;MOJITO;1;23;23;;30/09/2022 22:35:58;SERVIDOR;105;REYNALDO;1120401;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 23:19:50;SERVIDOR;105;EXTRA2;1120401;F
1120301;;7880;30/09/2022 20:11:24;01/10/2022 01:34:00;;72;72;0;7,2;67;LOCA;56701;ANA;CAIXA;;;;;;;1;;;;;2401;
;444;COSMOPOLITAN;1;26;26;;30/09/2022 20:11:24;SERVIDOR;67;ANA;1120301;F
;85;CHICKEN FINGERS ;1;36;36;;30/09/2022 20:27:27;SERVIDOR;67;GABRIEL;1120301;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 22:13:15;SERVIDOR;67;GABRIEL;1120301;F
1120201;;7879;30/09/2022 21:13:36;01/10/2022 01:33:31;;180;180;0;18;31;LOCA;56701;ANA;CAIXA;;;;;;;1;;;;;2401;
;107;APEROL SPRITZ;1;26;26;;30/09/2022 21:13:36;SERVIDOR;31;ANA;1120201;F
;455;TÁBUA PORCO LOCO;1;88;88;;30/09/2022 21:14:47;SERVIDOR;31;ANA;1120201;F
;109;SODA ITALIANA EV;1;16;16;;30/09/2022 21:15:41;SERVIDOR;31;ANA;1120201;F
;404;CHURROS DOCE DE LEITE;1;23;23;;30/09/2022 22:34:06;SERVIDOR;31;ANA;1120201;F
;99;AGUA COM GÁS EV;1;7;7;;30/09/2022 22:34:15;SERVIDOR;31;ANA;1120201;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 23:16:37;SERVIDOR;31;GABRIEL;1120201;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 23:16:37;SERVIDOR;31;GABRIEL;1120201;F
1120101;;7878;30/09/2022 20:19:59;01/10/2022 01:31:40;;186;186;0;18,2;26;LOCA;56701;GABRIEL;CAIXA;;;;;;;1;;;;;2201;
;77;MOJITO;1;23;23;;30/09/2022 20:19:59;SERVIDOR;26;GABRIEL;1120101;F
;84;BOLINHO ACOSTELADO;1;34;34;;30/09/2022 20:45:25;SERVIDOR;26;GABRIEL;1120101;F
;110;LOCA PINK;1;28;28;;30/09/2022 21:01:13;SERVIDOR;26;GABRIEL;1120101;F
;110;LOCA PINK;1;28;28;;30/09/2022 21:53:49;SERVIDOR;26;ANA;1120101;F
;206;GIN TONIC TRADICIONAL;1;29;29;;30/09/2022 22:11:50;SERVIDOR;26;ANA;1120101;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 23:52:05;SERVIDOR;26;GABRIEL;1120101;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 23:52:05;SERVIDOR;26;GABRIEL;1120101;F
;231;CANECA CHOPP LAGER;2;24;12;;01/10/2022 01:31:19;SERVIDOR;26;REYNALDO;1120101;F
1120001;;7877;30/09/2022 20:04:48;01/10/2022 01:26:36;;77;77;0;8;75;LOCA;56701;ANA;CAIXA;;;;;;;1;;;;;2401;
;97;JARRA SANGRIA LOCA SUMMER;1;55;55;;30/09/2022 20:04:48;SERVIDOR;75;ANA;1120001;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 22:12:36;SERVIDOR;75;GABRIEL;1120001;F
;184;DOSE VODKA SKY;1;12;12;;01/10/2022 01:26:32;SERVIDOR;75;REYNALDO;1120001;F
1119901;;7876;30/09/2022 22:32:53;01/10/2022 01:23:43;;266;266;0;26,8;8;LOCA;56701;REYNALDO;CAIXA;;;;;;;1;;;;;1501;
;161;TAXA ROLHA;1;50;50;;30/09/2022 22:32:53;SERVIDOR;8;REYNALDO;1119901;F
;161;TAXA ROLHA;1;50;50;;30/09/2022 22:32:53;SERVIDOR;8;REYNALDO;1119901;F
;421;BURRATA COM JAMON E VERDE;1;59;59;;30/09/2022 22:33:45;SERVIDOR;8;REYNALDO;1119901;F
;437;BRIE AO FORNO COM GELÉIA;1;68;68;;30/09/2022 23:01:04;SERVIDOR;8;GABRIEL;1119901;F
;422;PORÇÃO FOCACCIA;1;19;19;;30/09/2022 23:01:04;SERVIDOR;8;GABRIEL;1119901;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 23:43:32;SERVIDOR;8;ANA;1119901;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 23:43:32;SERVIDOR;8;ANA;1119901;F
1119801;;7875;30/09/2022 19:35:11;01/10/2022 01:21:25;;180;180;0;18;55;LOCA;56701;ANA;CAIXA;;;;;;;1;;;;;2401;
;107;APEROL SPRITZ;1;26;26;;30/09/2022 19:35:11;SERVIDOR;55;ANA;1119801;F
;420;HEINEKEN LONG NECK;1;12;12;;30/09/2022 19:37:22;SERVIDOR;55;GABRIEL;1119801;F
;107;APEROL SPRITZ;1;26;26;;30/09/2022 20:13:56;SERVIDOR;55;GABRIEL;1119801;F
;436;BRUSCHETA;1;28;28;;30/09/2022 20:46:39;SERVIDOR;55;ANA;1119801;F
;107;APEROL SPRITZ;1;26;26;;30/09/2022 20:56:45;SERVIDOR;55;ANA;1119801;F
;107;APEROL SPRITZ;1;26;26;;30/09/2022 21:48:39;SERVIDOR;55;REYNALDO;1119801;F
;107;APEROL SPRITZ;1;26;26;;30/09/2022 23:01:59;SERVIDOR;55;ANA;1119801;F
;86;COUVERT LOCA;1;10;10;;30/09/2022 23:33:56;SERVIDOR;55;GABRIEL;1119801;F
1119701;;7874;30/09/2022 20:08:41;01/10/2022 01:20:47;;107;107;0;10,7;98;LOCA;56701;EXTRA2;CAIXA;;;;;;;1;;;;;801;
;421;BURRATA COM JAMON E VERDE;1;59;59;;30/09/2022 20:08:41;SERVIDOR;98;EXTRA2;1119701;F
;231;CANECA CHOPP LAGER;1;12;12;;30/09/2022 21:45:38;SERVIDOR;98;REYNALDO;1119701;F
;99;AGUA COM GÁS EV;1;7;7;;30/09/2022 22:02:12;SERVIDOR;98;EXTRA2;1119701;F
;231;CANECA CHOPP LAGER;1;12;12;;30/09/2022 22:30:03;SERVIDOR;98;EXTRA2;1119701;F
;99;AGUA COM GÁS EV;1;7;7;;30/09/2022 23:41:16;SERVIDOR;98;REYNALDO;1119701;F
;86;COUVERT LOCA;1;10;10;;01/10/2022 00:04:50;SERVIDOR;98;GABRIEL;1119701;F
1119601;;7873;30/09/2022 20:43:02;01/10/2022 01:19:49;;250;250;0;27,8;65;LOCA;56701;MARCIO;CAIXA;;;;;;;1;;;;;1;
;177;MOSCOW MULE;1;29;29;;30/09/2022 20:43:02;SERVIDOR;65;GABRIEL;1119601;F
