Cod Venda;NFe;NFCe;Data Venda;Data Recebimento;Nome Cliente;Valor Venda;Valor Recebido;Vr. Desconto;Tx Serviço;Operação;Tipo Operação;Caixa;Vendedor;Operador;Data Cancelamento;Operador Cancelamento;Operador Desconto;Operador Desc Repique;NRC;Comandas;Série NFCE;Série NFE;Integração;Observação;CO_CLIENTE;Atendente;IC_REVENDA
;Código;Produto;Qtde;Vr. Total;Vr. Unitário;Observação;Hora Lançamento;Computador;Operação;Atendente;CO_VENDA;IC_ITEM_CANCELADO
;67;GUACAMOLE & NACHOS;1;39;39;;19/11/2022 18:00:21;SERVIDOR;10;ELVIS;1261401;F
;239;CANECA CHOPP IPA;1;15;15;;19/11/2022 18:10:36;SERVIDOR;10;ELVIS;1261401;F
;239;CANECA CHOPP IPA;1;15;15;;19/11/2022 18:10:36;SERVIDOR;10;ELVIS;1261401;F
;111;AGUA SEM GAS;1;7;7;;19/11/2022 18:11:01;SERVIDOR;10;ELVIS;1261401;F
;111;AGUA SEM GAS;1;7;7;;19/11/2022 18:27:20;SERVIDOR;10;ELVIS;1261401;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 18:38:03;SERVIDOR;10;ELVIS;1261401;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 18:38:03;SERVIDOR;10;ELVIS;1261401;F
;239;CANECA CHOPP IPA;1;15;15;;19/11/2022 19:02:44;SERVIDOR;10;ELVIS;1261401;F
;239;CANECA CHOPP IPA;1;15;15;;19/11/2022 19:02:44;SERVIDOR;10;ELVIS;1261401;F
;111;AGUA SEM GAS;1;7;7;;19/11/2022 19:02:44;SERVIDOR;10;ELVIS;1261401;F
;190;DOSE CACHAÇA ESPECIAL;1;12;12;;19/11/2022 19:08:11;SERVIDOR;10;ELVIS;1261401;F
;190;DOSE CACHAÇA ESPECIAL;1;12;12;;19/11/2022 19:08:11;SERVIDOR;10;ELVIS;1261401;F
;190;DOSE CACHAÇA ESPECIAL;1;12;12;;19/11/2022 19:08:11;SERVIDOR;10;ELVIS;1261401;F
;190;DOSE CACHAÇA ESPECIAL;1;12;12;;19/11/2022 19:08:11;SERVIDOR;10;ELVIS;1261401;F
;239;CANECA CHOPP IPA;1;15;15;;19/11/2022 19:28:43;SERVIDOR;10;HENRIQUE;1261401;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 19:32:46;SERVIDOR;10;ELVIS;1261401;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 19:32:46;SERVIDOR;10;ELVIS;1261401;F
;239;CANECA CHOPP IPA;1;15;15;;19/11/2022 19:39:24;SERVIDOR;10;ELVIS;1261401;F
;422;PORÇÃO FOCACCIA;1;19;19;;19/11/2022 19:39:24;SERVIDOR;10;ELVIS;1261401;F
;81;CEVICHE CLASSICO;1;42;42;;19/11/2022 19:41:43;SERVIDOR;10;ELVIS;1261401;F
;239;CANECA CHOPP IPA;1;15;15;;19/11/2022 19:41:43;SERVIDOR;10;ELVIS;1261401;F
;190;DOSE CACHAÇA ESPECIAL;1;12;12;;19/11/2022 19:41:43;SERVIDOR;10;ELVIS;1261401;F
;190;DOSE CACHAÇA ESPECIAL;1;12;12;;19/11/2022 19:41:43;SERVIDOR;10;ELVIS;1261401;F
;190;DOSE CACHAÇA ESPECIAL;1;12;12;;19/11/2022 19:41:43;SERVIDOR;10;ELVIS;1261401;F
;190;DOSE CACHAÇA ESPECIAL;1;12;12;;19/11/2022 19:41:43;SERVIDOR;10;ELVIS;1261401;F
;239;CANECA CHOPP IPA;1;15;15;;19/11/2022 20:03:42;SERVIDOR;10;ELVIS;1261401;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 20:04:14;SERVIDOR;10;ELVIS;1261401;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 20:04:14;SERVIDOR;10;ELVIS;1261401;F
;111;AGUA SEM GAS;1;7;7;;19/11/2022 20:11:49;SERVIDOR;10;ELVIS;1261401;F
;76;SHOT LIMAO;1;2;2;;19/11/2022 20:20:15;SERVIDOR;10;ELVIS;1261401;F
;526;AGUA COM GÁS ;1;7;7;;19/11/2022 20:20:15;SERVIDOR;10;ELVIS;1261401;F
;111;AGUA SEM GAS;1;7;7;;19/11/2022 20:24:35;SERVIDOR;10;ELVIS;1261401;F
1261301;;9290;19/11/2022 19:15:33;19/11/2022 21:20:34;;108;108;0;10,8;23;LOCA;63001;MARCIO;RAFAEL;;;;;;;1;;;;;1;
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 19:43:27;SERVIDOR;23;MARCOS;1261301;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 19:43:27;SERVIDOR;23;MARCOS;1261301;F
;84;BOLINHO ACOSTELADO;1;34;34;;19/11/2022 19:43:27;SERVIDOR;23;MARCOS;1261301;F
;74;CAIPIRINHA;1;16;16;;19/11/2022 20:35:26;SERVIDOR;23;HENRIQUE;1261301;F
;540;CAIPIROSCA F VERMELHAS;1;22;22;;19/11/2022 20:35:26;SERVIDOR;23;HENRIQUE;1261301;F
;231;CANECA CHOPP LAGER;1;12;12;;19/11/2022 20:55:01;SERVIDOR;23;HENRIQUE;1261301;F
1261201;;9289;19/11/2022 19:41:51;19/11/2022 21:12:56;;172;172;0;15,2;5;LOCA;63001;HENRIQUE;RAFAEL;;;;;;;1;;;;;3201;
;455;TÁBUA PORCO LOCO;1;88;88;;19/11/2022 19:41:51;SERVIDOR;5;HENRIQUE;1261201;F
;231;CANECA CHOPP LAGER;1;12;12;;19/11/2022 19:46:02;SERVIDOR;5;MARCOS;1261201;F
;10;COPO SUCO;1;12;12;;19/11/2022 20:08:24;SERVIDOR;5;MARCOS;1261201;F
;231;CANECA CHOPP LAGER;1;12;12;;19/11/2022 20:08:24;SERVIDOR;5;MARCOS;1261201;F
;436;BRUSCHETA;1;28;28;;19/11/2022 20:12:17;SERVIDOR;5;MARCOS;1261201;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 20:50:15;SERVIDOR;5;MARCOS;1261201;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 20:50:15;SERVIDOR;5;MARCOS;1261201;F
1261101;;9288;19/11/2022 17:11:42;19/11/2022 20:44:05;;204;204;0;18,4;17;LOCA;63001;EMERSON;RAFAEL;;;;;;;1;;;;;501;
;111;AGUA SEM GAS;1;7;7;;19/11/2022 17:11:42;SERVIDOR;17;EMERSON;1261101;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 17:11:42;SERVIDOR;17;EMERSON;1261101;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 17:11:42;SERVIDOR;17;EMERSON;1261101;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 17:11:42;SERVIDOR;17;EMERSON;1261101;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 17:11:42;SERVIDOR;17;EMERSON;1261101;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 17:11:42;SERVIDOR;17;EMERSON;1261101;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:54:13;SERVIDOR;17;ELVIS;1261101;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:54:13;SERVIDOR;17;ELVIS;1261101;F
;111;AGUA SEM GAS;1;7;7;;19/11/2022 18:32:16;SERVIDOR;17;EMERSON;1261101;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 18:37:04;SERVIDOR;17;HENRIQUE;1261101;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 18:37:04;SERVIDOR;17;HENRIQUE;1261101;F
;428;MEIA SETE;1;28;28;;19/11/2022 18:48:31;SERVIDOR;17;EMERSON;1261101;F
;440;FISH AND CHIPS;1;46;46;;19/11/2022 19:05:39;SERVIDOR;17;EMERSON;1261101;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 20:02:09;SERVIDOR;17;EMERSON;1261101;F
1261001;;9287;19/11/2022 15:53:14;19/11/2022 20:43:53;;274;274;0;25,4;150;LOCA;63001;MARCIO;RAFAEL;;;;;;;1;;;;;1;
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 15:53:14;SERVIDOR;150;ADILSON;1261001;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 15:53:14;SERVIDOR;150;ADILSON;1261001;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 15:53:14;SERVIDOR;150;ADILSON;1261001;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 15:53:14;SERVIDOR;150;ADILSON;1261001;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 15:53:14;SERVIDOR;150;ADILSON;1261001;F
;449;CAIPIRINHA TANGERINA PIME;1;22;22;;19/11/2022 15:54:36;SERVIDOR;150;ADILSON;1261001;F
;440;FISH AND CHIPS;1;46;46;;19/11/2022 15:59:23;SERVIDOR;150;HENRIQUE;1261001;F
;1790;CAIPIROSCA FRUTA ;1;24;24;;19/11/2022 16:55:08;SERVIDOR;150;HENRIQUE;1261001;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:46:16;SERVIDOR;150;MARCOS;1261001;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:46:16;SERVIDOR;150;MARCOS;1261001;F
;177;MOSCOW MULE;1;29;29;;19/11/2022 18:08:46;SERVIDOR;150;HENRIQUE;1261001;F
;81;CEVICHE CLASSICO;1;42;42;;19/11/2022 18:52:49;SERVIDOR;150;HENRIQUE;1261001;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 19:13:16;SERVIDOR;150;HENRIQUE;1261001;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 20:00:42;SERVIDOR;150;HENRIQUE;1261001;F
;111;AGUA SEM GAS;1;7;7;;19/11/2022 20:35:44;SERVIDOR;150;MARCOS;1261001;F
1260901;;9286;19/11/2022 16:42:38;19/11/2022 20:23:50;;439;439;0;41;2;LOCA;63001;ELVIS;RAFAEL;;;;;;;1;;;;;3401;
;63;OMELETE C SALADA;1;32;32;;19/11/2022 16:42:38;SERVIDOR;2;ELVIS;1260901;F
;409;QUE BELEZA TINTO;1;79;79;;19/11/2022 16:49:55;SERVIDOR;2;MARCOS;1260901;F
;87;FAVA COM CAMARÃO;1;28;28;;19/11/2022 16:56:24;SERVIDOR;2;MARCOS;1260901;F
;526;AGUA COM GÁS ;1;7;7;;19/11/2022 17:05:29;SERVIDOR;2;MARCOS;1260901;F
;111;AGUA SEM GAS;1;7;7;;19/11/2022 17:05:29;SERVIDOR;2;MARCOS;1260901;F
;74;CAIPIRINHA;1;16;16;;19/11/2022 17:06:32;SERVIDOR;2;MARCOS;1260901;F
;87;FAVA COM CAMARÃO;1;28;28;;19/11/2022 17:15:19;SERVIDOR;2;MARCOS;1260901;F
;111;AGUA SEM GAS;1;7;7;;19/11/2022 17:32:11;SERVIDOR;2;MARCOS;1260901;F
;74;CAIPIRINHA;1;16;16;;19/11/2022 17:32:11;SERVIDOR;2;MARCOS;1260901;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:44:28;SERVIDOR;2;MARCOS;1260901;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:44:28;SERVIDOR;2;MARCOS;1260901;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:44:28;SERVIDOR;2;MARCOS;1260901;F
;440;FISH AND CHIPS;1;46;46;;19/11/2022 17:46:23;SERVIDOR;2;EMERSON;1260901;F
;526;AGUA COM GÁS ;1;7;7;;19/11/2022 17:48:04;SERVIDOR;2;EMERSON;1260901;F
;74;CAIPIRINHA;1;16;16;;19/11/2022 18:18:21;SERVIDOR;2;MARCOS;1260901;F
;409;QUE BELEZA TINTO;1;79;79;;19/11/2022 18:18:21;SERVIDOR;2;MARCOS;1260901;F
;111;AGUA SEM GAS;1;7;7;;19/11/2022 18:38:54;SERVIDOR;2;HENRIQUE;1260901;F
;73;LINGUIÇA NA CACHAÇA;1;34;34;;19/11/2022 18:43:31;SERVIDOR;2;HENRIQUE;1260901;F
1260801;;9285;19/11/2022 17:13:41;19/11/2022 20:23:21;;183;183;0;25;15;LOCA;63001;EMERSON;RAFAEL;;;;;;;1;;;;;501;
;74;CAIPIRINHA;1;16;16;;19/11/2022 17:13:41;SERVIDOR;15;EMERSON;1260801;F
;569;LOCA CITRUS;1;32;32;;19/11/2022 17:38:23;SERVIDOR;15;ELVIS;1260801;F
;84;BOLINHO ACOSTELADO;1;34;34;;19/11/2022 17:38:23;SERVIDOR;15;ELVIS;1260801;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:54:46;SERVIDOR;15;ELVIS;1260801;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:54:46;SERVIDOR;15;ELVIS;1260801;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:54:46;SERVIDOR;15;ELVIS;1260801;F
;74;CAIPIRINHA;1;16;16;;19/11/2022 18:02:17;SERVIDOR;15;EMERSON;1260801;F
;67;GUACAMOLE & NACHOS;1;39;39;;19/11/2022 18:52:58;SERVIDOR;15;EMERSON;1260801;F
;74;CAIPIRINHA;1;16;16;;19/11/2022 19:23:34;SERVIDOR;15;EMERSON;1260801;F
1260701;;9284;19/11/2022 17:33:56;19/11/2022 20:12:04;;121;121;0;10,1;1;LOCA;63001;EMERSON;RAFAEL;;;;;;;1;;;;;501;
;91;CHORIPAN LOCA SUMMER;1;27;27;;19/11/2022 17:41:21;SERVIDOR;1;EMERSON;1260701;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:44:00;SERVIDOR;1;MARCOS;1260701;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:44:00;SERVIDOR;1;MARCOS;1260701;F
;221;HEINEKEN ZERO;1;12;12;;19/11/2022 17:49:50;SERVIDOR;1;ELVIS;1260701;F
;221;HEINEKEN ZERO;1;12;12;;19/11/2022 18:10:06;SERVIDOR;1;HENRIQUE;1260701;F
;85;CHICKEN FINGERS ;1;36;36;;19/11/2022 18:28:27;SERVIDOR;1;MARCOS;1260701;F
;526;AGUA COM GÁS ;1;7;7;;19/11/2022 19:19:59;SERVIDOR;1;HENRIQUE;1260701;F
;111;AGUA SEM GAS;1;7;7;;19/11/2022 19:22:00;SERVIDOR;1;ELVIS;1260701;F
1260601;;9283;19/11/2022 16:57:15;19/11/2022 20:11:34;;171;171;0;15,1;117;LOCA;63001;EMERSON;RAFAEL;;;;;;;1;;;;;501;
;111;AGUA SEM GAS;1;7;7;;19/11/2022 16:57:15;SERVIDOR;117;EMERSON;1260601;F
;408;PRAYA PURO MALTE 600  ML;1;18;18;;19/11/2022 16:57:15;SERVIDOR;117;EMERSON;1260601;F
;91;CHORIPAN LOCA SUMMER;1;27;27;;19/11/2022 17:12:43;SERVIDOR;117;EMERSON;1260601;F
;448;LIMONCELLO SPRITZ;1;28;28;;19/11/2022 17:12:43;SERVIDOR;117;EMERSON;1260601;F
;440;FISH AND CHIPS;1;46;46;;19/11/2022 17:31:35;SERVIDOR;117;EMERSON;1260601;F
;408;PRAYA PURO MALTE 600  ML;1;18;18;;19/11/2022 17:53:30;SERVIDOR;117;ELVIS;1260601;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:53:55;SERVIDOR;117;ELVIS;1260601;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:53:55;SERVIDOR;117;ELVIS;1260601;F
;526;AGUA COM GÁS ;1;7;7;;19/11/2022 19:00:02;SERVIDOR;117;EMERSON;1260601;F
1260501;;9282;19/11/2022 18:29:16;19/11/2022 20:02:03;;153;153;0;14,3;11;LOCA;63001;ELVIS;RAFAEL;;;;;;;1;;;;;3401;
;111;AGUA SEM GAS;1;7;7;;19/11/2022 18:29:16;SERVIDOR;11;ELVIS;1260501;F
;421;BURRATA COM JAMON E VERDE;1;59;59;;19/11/2022 18:35:50;SERVIDOR;11;ELVIS;1260501;F
;422;PORÇÃO FOCACCIA;1;19;19;;19/11/2022 18:35:50;SERVIDOR;11;ELVIS;1260501;F
;569;LOCA CITRUS;1;32;32;;19/11/2022 18:35:50;SERVIDOR;11;ELVIS;1260501;F
;62;PAPAS LOCAS (BATATA);1;26;26;;19/11/2022 19:02:07;SERVIDOR;11;ELVIS;1260501;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 19:35:09;SERVIDOR;11;ELVIS;1260501;F
1260401;;9281;19/11/2022 17:24:30;19/11/2022 19:46:44;;175;175;0;15,5;28;LOCA;63001;ADILSON;RAFAEL;;;;;;;1;;;;;3101;
;97;JARRA SANGRIA LOCA SUMMER;1;55;55;;19/11/2022 17:24:30;SERVIDOR;28;EMERSON;1260401;F
;408;PRAYA PURO MALTE 600  ML;1;18;18;;19/11/2022 17:25:49;SERVIDOR;28;MARCOS;1260401;F
;67;GUACAMOLE & NACHOS;1;39;39;;19/11/2022 17:40:49;SERVIDOR;28;MARCOS;1260401;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:44:58;SERVIDOR;28;MARCOS;1260401;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:44:58;SERVIDOR;28;MARCOS;1260401;F
;111;AGUA SEM GAS;1;7;7;;19/11/2022 18:21:03;SERVIDOR;28;HENRIQUE;1260401;F
;147;ARANCCINI CARANGUEJO;1;36;36;;19/11/2022 19:03:31;SERVIDOR;28;MARCOS;1260401;F
1260301;;9280;19/11/2022 17:10:39;19/11/2022 19:44:14;;299;299;0;25,9;6;LOCA;63001;MARCOS;RAFAEL;;;;;;;1;;;;;3301;
;74;CAIPIRINHA;1;16;16;;19/11/2022 17:10:39;SERVIDOR;6;MARCOS;1260301;F
;231;CANECA CHOPP LAGER;1;12;12;;19/11/2022 17:15:04;SERVIDOR;6;MARCOS;1260301;F
;84;BOLINHO ACOSTELADO;1;34;34;;19/11/2022 17:18:16;SERVIDOR;6;MARCOS;1260301;F
;76;SHOT LIMAO;1;2;2;;19/11/2022 17:22:13;SERVIDOR;6;MARCOS;1260301;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 17:34:53;SERVIDOR;6;MARCOS;1260301;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 17:34:53;SERVIDOR;6;MARCOS;1260301;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 17:34:53;SERVIDOR;6;MARCOS;1260301;F
;231;CANECA CHOPP LAGER;1;12;12;;19/11/2022 17:37:13;SERVIDOR;6;MARCOS;1260301;F
;231;CANECA CHOPP LAGER;1;12;12;;19/11/2022 17:37:13;SERVIDOR;6;MARCOS;1260301;F
;239;CANECA CHOPP IPA;1;15;15;;19/11/2022 17:41:03;SERVIDOR;6;MARCOS;1260301;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:45:43;SERVIDOR;6;MARCOS;1260301;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:45:43;SERVIDOR;6;MARCOS;1260301;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:45:43;SERVIDOR;6;MARCOS;1260301;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:45:43;SERVIDOR;6;MARCOS;1260301;F
;231;CANECA CHOPP LAGER;1;12;12;;19/11/2022 17:54:35;SERVIDOR;6;MARCOS;1260301;F
;188;PASTEIS QUEIJO REINO;1;22;22;;19/11/2022 18:07:55;SERVIDOR;6;HENRIQUE;1260301;F
;231;CANECA CHOPP LAGER;1;12;12;;19/11/2022 18:12:34;SERVIDOR;6;MARCOS;1260301;F
;231;CANECA CHOPP LAGER;1;12;12;;19/11/2022 18:12:34;SERVIDOR;6;MARCOS;1260301;F
;231;CANECA CHOPP LAGER;1;12;12;;19/11/2022 18:19:40;SERVIDOR;6;MARCOS;1260301;F
;107;APEROL SPRITZ;1;26;26;;19/11/2022 18:46:18;SERVIDOR;6;MARCOS;1260301;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 18:47:24;SERVIDOR;6;MARCOS;1260301;F
;231;CANECA CHOPP LAGER;1;12;12;;19/11/2022 18:50:59;SERVIDOR;6;MARCOS;1260301;F
1260201;;9279;19/11/2022 16:25:50;19/11/2022 19:29:53;;244,5;244,5;0;22,45;5;LOCA;63001;ELVIS;RAFAEL;;;;;;;1;;;;;3401;
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 16:25:50;SERVIDOR;5;ELVIS;1260201;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 16:25:50;SERVIDOR;5;ELVIS;1260201;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 16:25:50;SERVIDOR;5;ELVIS;1260201;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 16:25:50;SERVIDOR;5;ELVIS;1260201;F
;53;TABUA MEXICANA ;1;64;64;;19/11/2022 16:27:19;SERVIDOR;5;ELVIS;1260201;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 16:27:29;SERVIDOR;5;ELVIS;1260201;F
;2;RISOTINHO DE CAMARÃO;1;56;56;;19/11/2022 17:11:20;SERVIDOR;5;MARCOS;1260201;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:45:22;SERVIDOR;5;MARCOS;1260201;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:45:22;SERVIDOR;5;MARCOS;1260201;F
;565;LICOR 43;1;19;19;;19/11/2022 17:54:32;SERVIDOR;5;EMERSON;1260201;F
;117;CAFÉ;1;6,5;6,5;;19/11/2022 17:54:32;SERVIDOR;5;EMERSON;1260201;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 18:29:28;SERVIDOR;5;MARCOS;1260201;F
;526;AGUA COM GÁS ;1;7;7;;19/11/2022 18:31:39;SERVIDOR;5;MARCOS;1260201;F
1260101;;9278;19/11/2022 18:01:07;19/11/2022 18:59:42;;42;42;0;3;61;LOCA;63001;MARCOS;RAFAEL;;;;;;;1;;;;;3301;
;231;CANECA CHOPP LAGER;1;12;12;;19/11/2022 18:01:07;SERVIDOR;61;MARCOS;1260101;F
;408;PRAYA PURO MALTE 600  ML;1;18;18;;19/11/2022 18:01:07;SERVIDOR;61;MARCOS;1260101;F
;231;CANECA CHOPP LAGER;1;12;12;;19/11/2022 18:03:58;SERVIDOR;61;MARCOS;1260101;F
1260001;;9277;19/11/2022 17:29:38;19/11/2022 18:59:20;;160;160;0;14;3;LOCA;63001;ELVIS;RAFAEL;;;;;;;1;;;;;3401;
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 17:29:38;SERVIDOR;3;ELVIS;1260001;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 17:29:38;SERVIDOR;3;ELVIS;1260001;F
;420;HEINEKEN LONG NECK;1;12;12;;19/11/2022 17:29:38;SERVIDOR;3;ELVIS;1260001;F
;85;CHICKEN FINGERS ;1;36;36;;19/11/2022 17:29:38;SERVIDOR;3;ELVIS;1260001;F
;84;BOLINHO ACOSTELADO;1;34;34;;19/11/2022 17:29:38;SERVIDOR;3;ELVIS;1260001;F
;111;AGUA SEM GAS;1;7;7;;19/11/2022 17:29:38;SERVIDOR;3;ELVIS;1260001;F
;281;COCA COLA KS 290ML;1;8;8;;19/11/2022 17:29:38;SERVIDOR;3;ELVIS;1260001;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:44:43;SERVIDOR;3;MARCOS;1260001;F
;86;COUVERT LOCA;1;10;10;;19/11/2022 17:44:43;SERVIDOR;3;MARCOS;1260001;F
;23;BROWNIE DE CHOCOLATE;1;19;19;;19/11/2022 18:07:46;SERVIDOR;3;MARCOS;1260001;F
1259901;;9276;19/11/2022 16:52:54;19/11/2022 16:53:41;;8;8;0;2;111;LOCA;63001;HENRIQUE;RAFAEL;;;;;;;1;;;;;3201;
;336;COCA COLA LT NORMAL;1;8;8;;19/11/2022 16:52:54;SERVIDOR;111;HENRIQUE;1259901;F
1259801;;9275;18/11/2022 20:16:17;19/11/2022 00:21:24;;447;447;0;40,7;25;LOCA;62901;ELVIS;CAIXA;;;;;;;1;;;;;3401;
;84;BOLINHO ACOSTELADO;1;34;34;;18/11/2022 20:16:17;SERVIDOR;25;ELVIS;1259801;F
;418;MAR SALGADO ROSE 2019;1;115;115;;18/11/2022 20:29:22;SERVIDOR;25;EMERSON;1259801;F
;436;BRUSCHETA;1;28;28;;18/11/2022 20:38:55;SERVIDOR;25;EMERSON;1259801;F
;84;BOLINHO ACOSTELADO;1;34;34;;18/11/2022 20:38:55;SERVIDOR;25;EMERSON;1259801;F
;281;COCA COLA KS 290ML;1;8;8;;18/11/2022 20:38:55;SERVIDOR;25;EMERSON;1259801;F
;281;COCA COLA KS 290ML;1;8;8;;18/11/2022 21:18:11;SERVIDOR;25;EMERSON;1259801;F
;73;LINGUIÇA NA CACHAÇA;1;34;34;;18/11/2022 21:18:11;SERVIDOR;25;EMERSON;1259801;F
;418;MAR SALGADO ROSE 2019;1;115;115;;18/11/2022 23:06:59;SERVIDOR;25;EMERSON;1259801;F
;281;COCA COLA KS 290ML;1;8;8;;18/11/2022 23:06:59;SERVIDOR;25;EMERSON;1259801;F
;404;CHURROS DOCE DE LEITE;1;23;23;;18/11/2022 23:06:59;SERVIDOR;25;EMERSON;1259801;F
;86;COUVERT LOCA;1;10;10;;18/11/2022 23:58:02;SERVIDOR;25;EMERSON;1259801;F
;86;COUVERT LOCA;1;10;10;;18/11/2022 23:58:02;SERVIDOR;25;EMERSON;1259801;F
;86;COUVERT LOCA;1;10;10;;18/11/2022 23:58:02;SERVIDOR;25;EMERSON;1259801;F
;86;COUVERT LOCA;1;10;10;;18/11/2022 23:58:02;SERVIDOR;25;EMERSON;1259801;F
1259701;;9274;18/11/2022 20:13:32;19/11/2022 00:16:27;;498;498;0;49,8;24;LOCA;62901;EMERSON;CAIXA;;;;;;;1;;;;;501;
;107;APEROL SPRITZ;1;26;26;;18/11/2022 20:13:32;SERVIDOR;24;EMERSON;1259701;F
;91;CHORIPAN LOCA SUMMER;1;27;27;;18/11/2022 20:13:32;SERVIDOR;24;EMERSON;1259701;F
;67;GUACAMOLE & NACHOS;1;39;39;;18/11/2022 20:21:18;SERVIDOR;24;EMERSON;1259701;F
;420;HEINEKEN LONG NECK;1;12;12;;18/11/2022 20:21:33;SERVIDOR;24;EMERSON;1259701;F
;420;HEINEKEN LONG NECK;1;12;12;;18/11/2022 20:21:33;SERVIDOR;24;EMERSON;1259701;F
;420;HEINEKEN LONG NECK;1;12;12;;18/11/2022 20:21:33;SERVIDOR;24;EMERSON;1259701;F
;420;HEINEKEN LONG NECK;1;12;12;;18/11/2022 20:21:33;SERVIDOR;24;EMERSON;1259701;F
;420;HEINEKEN LONG NECK;1;12;12;;18/11/2022 20:21:33;SERVIDOR;24;EMERSON;1259701;F
;444;COSMOPOLITAN;1;26;26;;18/11/2022 20:24:04;SERVIDOR;24;EMERSON;1259701;F
;110;LOCA PINK;1;28;28;;18/11/2022 20:24:30;SERVIDOR;24;EMERSON;1259701;F
;84;BOLINHO ACOSTELADO;1;34;34;;18/11/2022 20:32:14;SERVIDOR;24;EMERSON;1259701;F
;436;BRUSCHETA;1;28;28;;18/11/2022 20:41:27;SERVIDOR;24;EMERSON;1259701;F
;448;LIMONCELLO SPRITZ;1;28;28;;18/11/2022 20:59:08;SERVIDOR;24;EMERSON;1259701;F
;444;COSMOPOLITAN;1;26;26;;18/11/2022 20:59:08;SERVIDOR;24;EMERSON;1259701;F
;436;BRUSCHETA;1;28;28;;18/11/2022 21:36:18;SERVIDOR;24;EMERSON;1259701;F
;177;MOSCOW MULE;1;29;29;;18/11/2022 21:36:18;SERVIDOR;24;EMERSON;1259701;F
;444;COSMOPOLITAN;1;26;26;;18/11/2022 21:36:18;SERVIDOR;24;EMERSON;1259701;F
