Cod Venda;NFe;NFCe;Data Venda;Data Recebimento;Nome Cliente;Valor Venda;Valor Recebido;Vr. Desconto;Tx Serviço;Operação;Tipo Operação;Caixa;Vendedor;Operador;Data Cancelamento;Operador Cancelamento;Operador Desconto;Operador Desc Repique;NRC;Comandas;Série NFCE;Série NFE;Integração;Observação;CO_CLIENTE;Atendente;IC_REVENDA
;Código;Produto;Qtde;Vr. Total;Vr. Unitário;Observação;Hora Lançamento;Computador;Operação;Atendente;CO_VENDA;IC_ITEM_CANCELADO
;94;SANGRIA HP;1;24;24;;29/07/2022 23:18:57;SERVIDOR;1;CASSIA;980801;F
;94;SANGRIA HP;1;24;24;;29/07/2022 23:18:57;SERVIDOR;1;CASSIA;980801;F
;420;HEINEKEN LONG NECK;1;12;12;;29/07/2022 23:47:02;SERVIDOR;1;CASSIA;980801;F
980701;;6485;29/07/2022 20:56:09;29/07/2022 23:56:41;;74;74;0;7,4;10;LOCA;50801;MARCIO;CAIXA;;;;;;;1;;;;;1;
;407;PRAYA PURO MALTE LN;1;12;12;;29/07/2022 18:41:44;SERVIDOR;10;CASSIA;980701;F
;94;SANGRIA HP;1;24;24;;29/07/2022 19:17:33;SERVIDOR;10;CASSIA;980701;F
;104;CHEDDAR BURGER;1;38;38;;29/07/2022 21:12:47;SERVIDOR;10;GABRIEL;980701;F
980601;;6484;29/07/2022 20:47:09;29/07/2022 23:27:12;;36;36;0;3,6;55;LOCA;50801;CASSIA;CAIXA;;;;;;;1;;;;;601;
;407;PRAYA PURO MALTE LN;1;12;12;;29/07/2022 20:47:09;SERVIDOR;55;CASSIA;980601;F
;407;PRAYA PURO MALTE LN;1;12;12;;29/07/2022 21:27:30;SERVIDOR;55;CASSIA;980601;F
;407;PRAYA PURO MALTE LN;1;12;12;;29/07/2022 23:23:15;SERVIDOR;55;CASSIA;980601;F
980501;;6483;29/07/2022 20:22:39;29/07/2022 23:26:54;;72;72;0;7,2;53;LOCA;50801;CASSIA;CAIXA;;;;;;;1;;;;;601;
;407;PRAYA PURO MALTE LN;1;12;12;;29/07/2022 20:22:39;SERVIDOR;53;CASSIA;980501;F
;407;PRAYA PURO MALTE LN;1;12;12;;29/07/2022 20:51:18;SERVIDOR;53;CASSIA;980501;F
;407;PRAYA PURO MALTE LN;1;12;12;;29/07/2022 21:26:59;SERVIDOR;53;CASSIA;980501;F
;407;PRAYA PURO MALTE LN;1;12;12;;29/07/2022 22:05:22;SERVIDOR;53;CASSIA;980501;F
;407;PRAYA PURO MALTE LN;1;12;12;;29/07/2022 22:47:34;SERVIDOR;53;CASSIA;980501;F
;407;PRAYA PURO MALTE LN;1;12;12;;29/07/2022 23:23:00;SERVIDOR;53;CASSIA;980501;F
980401;;6482;29/07/2022 20:14:08;29/07/2022 22:51:06;;289,5;289,5;0;28,95;5;LOCA;50801;GABRIEL;CAIXA;;;;;;;1;;;;;2201;
;84;BOLINHO ACOSTELADO;1;32;32;;29/07/2022 20:14:08;SERVIDOR;5;GABRIEL;980401;F
;194;DOSE GIN BEEFEATER;1;21;21;;29/07/2022 20:14:08;SERVIDOR;5;GABRIEL;980401;F
;194;DOSE GIN BEEFEATER;1;21;21;;29/07/2022 20:14:08;SERVIDOR;5;GABRIEL;980401;F
;70;ÁGUA TONICA;1;8;8;;29/07/2022 20:14:08;SERVIDOR;5;GABRIEL;980401;F
;111;AGUA SEM GAS;1;6,5;6,5;;29/07/2022 20:36:32;SERVIDOR;5;GABRIEL;980401;F
;37;CLERICOT TAÇA;1;29;29;;29/07/2022 20:47:58;SERVIDOR;5;GABRIEL;980401;F
;81;CEVICHE CLASSICO;1;42;42;;29/07/2022 20:47:58;SERVIDOR;5;GABRIEL;980401;F
;194;DOSE GIN BEEFEATER;1;21;21;;29/07/2022 21:02:24;SERVIDOR;5;EXTRA1;980401;F
;11;RISOTINHO DE ALHO PORO;1;48;48;;29/07/2022 21:16:17;SERVIDOR;5;CASSIA;980401;F
;37;CLERICOT TAÇA;1;29;29;;29/07/2022 21:58:18;SERVIDOR;5;GABRIEL;980401;F
;172;NEGRONI;1;32;32;;29/07/2022 21:58:18;SERVIDOR;5;GABRIEL;980401;F
980301;;6481;29/07/2022 21:33:11;29/07/2022 22:46:18;;159;159;0;15,5;12;LOCA;50801;MARCIO;CAIXA;;;;;;;1;;;;;1;
;2;RISOTINHO DE CAMARÃO;1;52;52;;29/07/2022 21:05:49;SERVIDOR;12;CASSIA;980301;F
;2;RISOTINHO DE CAMARÃO;1;52;52;;29/07/2022 21:05:49;SERVIDOR;12;CASSIA;980301;F
;97;JARRA SANGRIA LOCA SUMMER;1;55;55;;29/07/2022 21:33:11;SERVIDOR;12;EXTRA1;980301;F
980201;;6480;29/07/2022 19:31:40;29/07/2022 22:20:44;;81;81;0;8,1;54;LOCA;50801;CASSIA;CAIXA;;;;;;;1;;;;;601;
;97;JARRA SANGRIA LOCA SUMMER;1;55;55;;29/07/2022 19:31:40;SERVIDOR;54;CASSIA;980201;F
;62;PAPAS LOCAS (BATATA);1;26;26;;29/07/2022 20:30:12;SERVIDOR;54;CASSIA;980201;F
980101;;6479;29/07/2022 21:36:28;29/07/2022 22:20:18;;94;94;0;9,4;8;LOCA;50801;CASSIA;CAIXA;;;;;;;1;;;;;601;
;405;CRISPY CHICKEN BURGUER;1;36;36;;29/07/2022 21:36:28;SERVIDOR;8;CASSIA;980101;F
;104;CHEDDAR BURGER;1;38;38;;29/07/2022 21:36:28;SERVIDOR;8;CASSIA;980101;F
;407;PRAYA PURO MALTE LN;1;12;12;;29/07/2022 21:36:28;SERVIDOR;8;CASSIA;980101;F
;98;COCA COLA LT ZERO;1;8;8;;29/07/2022 21:36:28;SERVIDOR;8;CASSIA;980101;F
980001;;6478;29/07/2022 20:21:40;29/07/2022 21:29:59;;113;113;0;11,3;13;LOCA;50801;EXTRA1;CAIXA;;;;;;;1;;;;;701;
;94;SANGRIA HP;1;24;24;;29/07/2022 20:21:40;SERVIDOR;13;EXTRA1;980001;F
;53;TABUA MEXICANA ;1;42;42;;29/07/2022 20:25:50;SERVIDOR;13;CASSIA;980001;F
;84;BOLINHO ACOSTELADO;1;32;32;;29/07/2022 20:25:50;SERVIDOR;13;CASSIA;980001;F
;41;PORÇAO NACHOS;1;15;15;;29/07/2022 21:08:15;SERVIDOR;13;CASSIA;980001;F
979901;;6477;29/07/2022 19:13:16;29/07/2022 21:26:52;;312,5;312,5;0;31,4;2;LOCA;50801;MARCIO;CAIXA;;;;;;;1;;;;;1;
;420;HEINEKEN LONG NECK;1;12;12;;29/07/2022 18:58:43;SERVIDOR;2;GABRIEL;979901;F
;62;PAPAS LOCAS (BATATA);1;26;26;;29/07/2022 18:58:43;SERVIDOR;2;GABRIEL;979901;F
;94;SANGRIA HP;1;24;24;;29/07/2022 18:58:43;SERVIDOR;2;GABRIEL;979901;F
;53;TABUA MEXICANA ;1;42;42;;29/07/2022 18:58:43;SERVIDOR;2;GABRIEL;979901;F
;84;BOLINHO ACOSTELADO;1;32;32;;29/07/2022 19:08:21;SERVIDOR;2;GABRIEL;979901;F
;98;COCA COLA LT ZERO;1;8;8;;29/07/2022 19:08:21;SERVIDOR;2;GABRIEL;979901;F
;408;PRAYA PURO MALTE 600  ML;1;18;18;;29/07/2022 19:13:16;SERVIDOR;2;GABRIEL;979901;F
;10;COPO SUCO;1;12;12;;29/07/2022 19:15:54;SERVIDOR;2;GABRIEL;979901;F
;18;LOCA BURGUER;1;36;36;;29/07/2022 19:16:49;SERVIDOR;2;GABRIEL;979901;F
;41;PORÇAO NACHOS;1;15;15;;29/07/2022 19:18:33;SERVIDOR;2;GABRIEL;979901;F
;98;COCA COLA LT ZERO;1;8;8;;29/07/2022 19:20:32;SERVIDOR;2;GABRIEL;979901;F
;98;COCA COLA LT ZERO;1;8;8;;29/07/2022 19:37:19;SERVIDOR;2;EXTRA1;979901;F
;98;COCA COLA LT ZERO;1;8;8;;29/07/2022 19:38:25;SERVIDOR;2;GABRIEL;979901;F
;18;LOCA BURGUER;1;36;36;;29/07/2022 19:47:37;SERVIDOR;2;GABRIEL;979901;F
;111;AGUA SEM GAS;1;6,5;6,5;;29/07/2022 20:25:14;SERVIDOR;2;GABRIEL;979901;F
;404;CHURROS DOCE DE LEITE;1;21;21;;29/07/2022 20:53:12;SERVIDOR;2;CASSIA;979901;F
979801;;6476;29/07/2022 19:05:03;29/07/2022 20:50:26;;80;80;0;8;4;LOCA;50801;EXTRA1;CAIXA;;;;;;;1;;;;;701;
;94;SANGRIA HP;1;24;24;;29/07/2022 19:05:03;SERVIDOR;4;EXTRA1;979801;F
;84;BOLINHO ACOSTELADO;1;32;32;;29/07/2022 19:28:04;SERVIDOR;4;EXTRA1;979801;F
;420;HEINEKEN LONG NECK;1;12;12;;29/07/2022 19:55:38;SERVIDOR;4;GABRIEL;979801;F
;420;HEINEKEN LONG NECK;1;12;12;;29/07/2022 19:55:38;SERVIDOR;4;GABRIEL;979801;F
979701;;6475;29/07/2022 20:29:28;29/07/2022 20:30:41;BIA HONORIO;68;68;0;0;60;LOCA;50801;MARCIO;CAIXA;;;;;;;1;;;;16701;1;
;406;LULAS EMPANADAS;1;38;38;;29/07/2022 20:30:35;SERVIDOR;60;MARCIO;979701;F
;242;LATA VIERBRAUER;2;30;15;;29/07/2022 20:30:35;SERVIDOR;60;MARCIO;979701;F
979601;;6474;29/07/2022 19:01:35;29/07/2022 19:01:59;IGOR LEM;74;74;0;0;60;LOCA;50801;MARCIO;CAIXA;;;;;;;1;;;;12901;1;
;170;CHILLI C NACHOS;1;32;32;;29/07/2022 19:01:55;SERVIDOR;60;MARCIO;979601;F
;53;TABUA MEXICANA ;1;42;42;;29/07/2022 19:01:55;SERVIDOR;60;MARCIO;979601;F
979501;;6473;29/07/2022 17:11:29;29/07/2022 18:32:37;;144;144;0;14,4;2;LOCA;50801;JESSICA;CAIXA;;;;;;;1;;;;;1701;
;84;BOLINHO ACOSTELADO;1;32;32;;29/07/2022 17:11:29;SERVIDOR;2;JESSICA;979501;F
;2;RISOTINHO DE CAMARÃO;1;46;46;;29/07/2022 17:11:29;SERVIDOR;2;JESSICA;979501;F
;2;RISOTINHO DE CAMARÃO;1;46;46;;29/07/2022 17:11:29;SERVIDOR;2;JESSICA;979501;F
;98;COCA COLA LT ZERO;1;8;8;;29/07/2022 17:11:29;SERVIDOR;2;JESSICA;979501;F
;10;COPO SUCO;1;12;12;;29/07/2022 17:11:29;SERVIDOR;2;JESSICA;979501;F
979401;;6472;29/07/2022 17:18:35;29/07/2022 17:36:57;;91;91;0;9,1;1;LOCA;50801;CASSIA;CAIXA;;;;;;;1;;;;;601;
;409;QUE BELEZA TINTO;1;79;79;;29/07/2022 17:18:35;SERVIDOR;1;CASSIA;979401;F
;407;PRAYA PURO MALTE LN;1;12;12;;29/07/2022 17:18:35;SERVIDOR;1;CASSIA;979401;F
979301;;6471;28/07/2022 21:00:00;28/07/2022 22:48:18;;260,5;260,5;0;26,05;10;LOCA;50701;EMERSON;CAIXA;;;;;;;1;;;;;501;
;53;TABUA MEXICANA ;1;42;42;;28/07/2022 21:00:01;SERVIDOR;10;EMERSON;979301;F
;409;QUE BELEZA TINTO;1;79;79;;28/07/2022 21:03:50;SERVIDOR;10;EMERSON;979301;F
;111;AGUA SEM GAS;1;6,5;6,5;;28/07/2022 21:03:50;SERVIDOR;10;EMERSON;979301;F
;62;PAPAS LOCAS (BATATA);1;20;20;;28/07/2022 21:32:54;SERVIDOR;10;CASSIA;979301;F
;409;QUE BELEZA TINTO;1;79;79;;28/07/2022 22:02:23;SERVIDOR;10;CASSIA;979301;F
;147;ARANCCINI CARANGUEJO;1;34;34;;28/07/2022 21:30:58;SERVIDOR;10;CASSIA;979301;F
979201;;6470;28/07/2022 19:19:33;28/07/2022 22:47:05;;287,5;287,5;0;28,75;16;LOCA;50701;MARCIO;CAIXA;;;;;;;1;;;;;1;
;407;PRAYA PURO MALTE LN;1;12;12;;28/07/2022 19:19:33;SERVIDOR;16;CASSIA;979201;F
;111;AGUA SEM GAS;1;6,5;6,5;;28/07/2022 19:28:36;SERVIDOR;16;CASSIA;979201;F
;84;BOLINHO ACOSTELADO;1;32;32;;28/07/2022 19:40:12;SERVIDOR;16;CASSIA;979201;F
;107;APEROL SPRITZ;1;26;26;;28/07/2022 19:40:12;SERVIDOR;16;CASSIA;979201;F
;407;PRAYA PURO MALTE LN;1;12;12;;28/07/2022 20:07:06;SERVIDOR;16;CASSIA;979201;F
;97;JARRA SANGRIA LOCA SUMMER;1;55;55;;28/07/2022 20:26:55;SERVIDOR;16;CASSIA;979201;F
;147;ARANCCINI CARANGUEJO;1;34;34;;28/07/2022 20:37:29;SERVIDOR;16;EMERSON;979201;F
;406;LULAS EMPANADAS;1;38;38;;28/07/2022 20:37:29;SERVIDOR;16;EMERSON;979201;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;28/07/2022 21:01:50;SERVIDOR;16;CASSIA;979201;F
;420;HEINEKEN LONG NECK;1;12;12;;28/07/2022 20:42:36;SERVIDOR;16;CASSIA;979201;F
;420;HEINEKEN LONG NECK;1;12;12;;28/07/2022 20:57:19;SERVIDOR;16;CASSIA;979201;F
;420;HEINEKEN LONG NECK;1;12;12;;28/07/2022 21:45:31;SERVIDOR;16;CASSIA;979201;F
979101;;6469;28/07/2022 21:00:02;28/07/2022 22:12:07;;168;168;0;16,8;90;LOCA;50701;CASSIA;CAIXA;;;;;;;1;;;;;601;
;53;TABUA MEXICANA ;1;42;42;;28/07/2022 21:00:02;SERVIDOR;90;CASSIA;979101;F
;406;LULAS EMPANADAS;1;38;38;;28/07/2022 21:00:02;SERVIDOR;90;CASSIA;979101;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;28/07/2022 21:00:02;SERVIDOR;90;CASSIA;979101;F
;337;GUARANA LT NORMAL;1;8;8;;28/07/2022 21:21:58;SERVIDOR;90;CASSIA;979101;F
;62;PAPAS LOCAS (BATATA);1;20;20;;28/07/2022 21:31:21;SERVIDOR;90;CASSIA;979101;F
;420;HEINEKEN LONG NECK;1;12;12;;28/07/2022 21:05:41;SERVIDOR;90;MARCIO;979101;F
;420;HEINEKEN LONG NECK;1;12;12;;28/07/2022 21:25:33;SERVIDOR;90;CASSIA;979101;F
979001;;6468;28/07/2022 21:12:18;28/07/2022 21:55:50;;75;75;0;7,5;30;LOCA;50701;CASSIA;CAIXA;;;;;;;1;;;;;601;
;53;TABUA MEXICANA ;1;42;42;;28/07/2022 21:12:18;SERVIDOR;30;CASSIA;979001;F
;408;PRAYA PURO MALTE 600  ML;1;18;18;;28/07/2022 21:12:18;SERVIDOR;30;CASSIA;979001;F
;41;PORÇAO NACHOS;1;15;15;;28/07/2022 21:20:29;SERVIDOR;30;CASSIA;979001;F
978901;;6467;28/07/2022 19:16:08;28/07/2022 21:54:44;;241;241;0;24,1;9;LOCA;50701;CASSIA;CAIXA;;;;;;;1;;;;;601;
;408;PRAYA PURO MALTE 600  ML;1;18;18;;28/07/2022 19:16:08;SERVIDOR;9;EMERSON;978901;F
;408;PRAYA PURO MALTE 600  ML;1;18;18;;28/07/2022 19:16:08;SERVIDOR;9;EMERSON;978901;F
;107;APEROL SPRITZ;1;26;26;;28/07/2022 19:24:13;SERVIDOR;9;CASSIA;978901;F
;107;APEROL SPRITZ;1;26;26;;28/07/2022 19:30:17;SERVIDOR;9;EMERSON;978901;F
;111;AGUA SEM GAS;1;6,5;6,5;;28/07/2022 19:31:38;SERVIDOR;9;EMERSON;978901;F
;111;AGUA SEM GAS;1;6,5;6,5;;28/07/2022 19:36:40;SERVIDOR;9;CASSIA;978901;F
;107;APEROL SPRITZ;1;26;26;;28/07/2022 19:42:17;SERVIDOR;9;EMERSON;978901;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;28/07/2022 19:52:52;SERVIDOR;9;EMERSON;978901;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;28/07/2022 19:52:52;SERVIDOR;9;EMERSON;978901;F
;107;APEROL SPRITZ;1;26;26;;28/07/2022 19:55:09;SERVIDOR;9;EMERSON;978901;F
;336;COCA COLA LT NORMAL;1;8;8;;28/07/2022 20:12:36;SERVIDOR;9;EMERSON;978901;F
;98;COCA COLA LT ZERO;1;8;8;;28/07/2022 20:12:36;SERVIDOR;9;EMERSON;978901;F
978801;;6466;28/07/2022 19:33:37;28/07/2022 21:52:08;;233;233;0;23,3;13;LOCA;50701;CASSIA;CAIXA;;;;;;;1;;;;;601;
;147;ARANCCINI CARANGUEJO;1;34;34;;28/07/2022 19:33:37;SERVIDOR;13;CASSIA;978801;F
;78;ESP. CORDELIER BRUT/ROSE ;1;89;89;;28/07/2022 19:46:40;SERVIDOR;13;CASSIA;978801;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;28/07/2022 20:27:00;SERVIDOR;13;EMERSON;978801;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;28/07/2022 20:27:00;SERVIDOR;13;EMERSON;978801;F
;406;LULAS EMPANADAS;1;38;38;;28/07/2022 20:27:52;SERVIDOR;13;EMERSON;978801;F
978701;;6465;28/07/2022 18:39:03;28/07/2022 21:23:26;;224;224;0;22,8;14;LOCA;50701;EMERSON;CAIXA;;;;;;;1;;;;;501;
;53;TABUA MEXICANA ;1;42;42;;28/07/2022 18:39:03;SERVIDOR;14;EMERSON;978701;F
;109;SODA ITALIANA EV;1;16;16;;28/07/2022 18:39:03;SERVIDOR;14;EMERSON;978701;F
;67;GUACAMOLE & NACHOS;1;28;28;;28/07/2022 19:07:01;SERVIDOR;14;EMERSON;978701;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;28/07/2022 19:09:46;SERVIDOR;14;CASSIA;978701;F
;84;BOLINHO ACOSTELADO;1;32;32;;28/07/2022 19:16:07;SERVIDOR;14;CASSIA;978701;F
;109;SODA ITALIANA EV;1;16;16;;28/07/2022 19:28:13;SERVIDOR;14;EMERSON;978701;F
;109;SODA ITALIANA EV;1;16;16;;28/07/2022 19:28:13;SERVIDOR;14;EMERSON;978701;F
;406;LULAS EMPANADAS;1;38;38;;28/07/2022 19:28:13;SERVIDOR;14;EMERSON;978701;F
978601;;6464;28/07/2022 20:45:15;28/07/2022 20:45:34;;12;12;0;0;17;LOCA;50701;CASSIA;CAIXA;;;;;;;1;;;;;601;
;420;HEINEKEN LONG NECK;1;12;12;;28/07/2022 20:45:21;SERVIDOR;17;CASSIA;978601;F
978501;;6463;28/07/2022 20:33:11;28/07/2022 20:33:37;AMANDA OHANNA ANDRADE;36;36;0;0;60;LOCA;50701;MARCIO;CAIXA;;;;;;;1;;;;16601;1;
;405;CRISPY CHICKEN BURGUER;1;36;36;;28/07/2022 20:33:28;SERVIDOR;60;MARCIO;978501;F
978401;;6462;28/07/2022 18:15:27;28/07/2022 19:12:16;;206;206;0;20,6;9;LOCA;50701;EMERSON;CAIXA;;;;;;;1;;;;;501;
;403;PRAYA WITBIER 600  ML;1;18;18;;28/07/2022 18:15:27;SERVIDOR;9;EMERSON;978401;F
;84;BOLINHO ACOSTELADO;1;32;32;;28/07/2022 18:17:17;SERVIDOR;9;EMERSON;978401;F
;420;HEINEKEN LONG NECK;1;12;12;;28/07/2022 18:31:41;SERVIDOR;9;EMERSON;978401;F
;420;HEINEKEN LONG NECK;1;12;12;;28/07/2022 18:31:41;SERVIDOR;9;EMERSON;978401;F
;403;PRAYA WITBIER 600  ML;1;18;18;;28/07/2022 18:39:33;SERVIDOR;9;EMERSON;978401;F
;420;HEINEKEN LONG NECK;1;12;12;;28/07/2022 18:39:33;SERVIDOR;9;EMERSON;978401;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;28/07/2022 18:45:33;SERVIDOR;9;EMERSON;978401;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;28/07/2022 18:58:04;SERVIDOR;9;EMERSON;978401;F
;403;PRAYA WITBIER 600  ML;1;18;18;;28/07/2022 19:05:58;SERVIDOR;9;EMERSON;978401;F
;420;HEINEKEN LONG NECK;1;12;12;;28/07/2022 19:05:58;SERVIDOR;9;EMERSON;978401;F
978301;;6461;28/07/2022 17:53:54;28/07/2022 19:03:16;;87;87;0;8,7;4;LOCA;50701;CASSIA;CAIXA;;;;;;;1;;;;;601;
;407;PRAYA PURO MALTE LN;1;12;12;;28/07/2022 17:53:54;SERVIDOR;4;CASSIA;978301;F
;53;TABUA MEXICANA ;1;42;42;;28/07/2022 17:57:53;SERVIDOR;4;CASSIA;978301;F
;407;PRAYA PURO MALTE LN;1;12;12;;28/07/2022 18:17:19;SERVIDOR;4;CASSIA;978301;F
;404;CHURROS DOCE DE LEITE;1;21;21;;28/07/2022 18:41:19;SERVIDOR;4;CASSIA;978301;F
978201;;6460;27/07/2022 18:59:11;28/07/2022 14:57:38;;172,5;172,5;0;17,25;10;LOCA;50601;CASSIA;CAIXA;;;;;;;1;;;;;601;
;94;SANGRIA HP;1;24;24;;27/07/2022 18:59:11;SERVIDOR;10;CASSIA;978201;F
;147;ARANCCINI CARANGUEJO;1;34;34;;27/07/2022 19:02:23;SERVIDOR;10;CASSIA;978201;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;27/07/2022 19:40:17;SERVIDOR;10;CASSIA;978201;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;27/07/2022 19:40:17;SERVIDOR;10;CASSIA;978201;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;27/07/2022 19:40:17;SERVIDOR;10;CASSIA;978201;F
;111;AGUA SEM GAS;1;6,5;6,5;;27/07/2022 19:46:42;SERVIDOR;10;CASSIA;978201;F
978101;;6459;27/07/2022 20:52:52;28/07/2022 14:56:53;;44;44;0;4,4;32;LOCA;50601;EMERSON;CAIXA;;;;;;;1;;;;;501;
;405;CRISPY CHICKEN BURGUER;1;36;36;;27/07/2022 20:52:52;SERVIDOR;32;EMERSON;978101;F
;98;COCA COLA LT ZERO;1;8;8;;27/07/2022 21:16:54;SERVIDOR;32;CASSIA;978101;F
978001;;6458;27/07/2022 18:59:11;28/07/2022 14:55:32;;110;110;0;11;31;LOCA;50601;MARCIO;CAIXA;;;;;;;1;;;;;1;
;62;PAPAS LOCAS (BATATA);1;20;20;;27/07/2022 19:43:41;SERVIDOR;31;EMERSON;978001;F
;403;PRAYA WITBIER 600  ML;1;18;18;;27/07/2022 20:00:20;SERVIDOR;31;EMERSON;978001;F
;403;PRAYA WITBIER 600  ML;1;18;18;;27/07/2022 20:12:28;SERVIDOR;31;EMERSON;978001;F
;403;PRAYA WITBIER 600  ML;1;18;18;;27/07/2022 20:47:48;SERVIDOR;31;EMERSON;978001;F
;403;PRAYA WITBIER 600  ML;1;18;18;;27/07/2022 21:07:46;SERVIDOR;31;CASSIA;978001;F
;403;PRAYA WITBIER 600  ML;1;18;18;;27/07/2022 21:20:02;SERVIDOR;31;CASSIA;978001;F
977901;;6457;27/07/2022 20:15:35;28/07/2022 14:54:39;;92;92;0;0;8;LOCA;50601;CASSIA;CAIXA;;;;;;;1;;;;;601;
;84;BOLINHO ACOSTELADO;1;32;32;;27/07/2022 20:15:35;SERVIDOR;8;CASSIA;977901;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;27/07/2022 20:15:35;SERVIDOR;8;CASSIA;977901;F
;94;SANGRIA HP;1;24;24;;27/07/2022 20:21:41;SERVIDOR;8;CASSIA;977901;F
