Cod Venda;NFe;NFCe;Data Venda;Data Recebimento;Nome Cliente;Valor Venda;Valor Recebido;Vr. Desconto;Tx Serviço;Operação;Tipo Operação;Caixa;Vendedor;Operador;Data Cancelamento;Operador Cancelamento;Operador Desconto;Operador Desc Repique;NRC;Comandas;Série NFCE;Série NFE;Integração;Observação;CO_CLIENTE;Atendente;IC_REVENDA
;Código;Produto;Qtde;Vr. Total;Vr. Unitário;Observação;Hora Lançamento;Computador;Operação;Atendente;CO_VENDA;IC_ITEM_CANCELADO
1459201;;11268;31/01/2023 18:20:15;31/01/2023 20:59:35;;125;125;0;12,5;2;LOCA;69801;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
;58;DOSE CAMPARI;1;14;14;;31/01/2023 18:20:15;SERVIDOR;2;HENRIQUE;1459201;F
;58;DOSE CAMPARI;1;14;14;;31/01/2023 18:20:15;SERVIDOR;2;HENRIQUE;1459201;F
;581;SCHWEPPES;1;8;8;;31/01/2023 18:20:15;SERVIDOR;2;HENRIQUE;1459201;F
;84;BOLINHO ACOSTELADO;1;36;36;;31/01/2023 18:28:27;SERVIDOR;2;HENRIQUE;1459201;F
;62;PAPAS LOCAS (BATATA);1;26;26;;31/01/2023 18:28:27;SERVIDOR;2;HENRIQUE;1459201;F
;58;DOSE CAMPARI;1;14;14;;31/01/2023 18:50:37;SERVIDOR;2;MARCOS;1459201;F
;117;CAFÉ;1;6,5;6,5;;31/01/2023 19:12:32;SERVIDOR;2;MARCOS;1459201;F
;117;CAFÉ;1;6,5;6,5;;31/01/2023 19:12:32;SERVIDOR;2;MARCOS;1459201;F
1459101;;11267;31/01/2023 17:19:44;31/01/2023 20:59:11;;44;44;0;4,4;7;LOCA;69801;EMERSON;CAIXA;;;;;;;1;;;;;501;
;94;SANGRIA HP;1;26;26;;31/01/2023 17:19:44;SERVIDOR;7;EMERSON;1459101;F
;463;PIRULITO CAMARÃO HP;1;18;18;;31/01/2023 18:01:45;SERVIDOR;7;HENRIQUE;1459101;F
1459001;;11266;31/01/2023 18:32:28;31/01/2023 20:58:41;;103;103;0;8,3;107;LOCA;69801;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
;462;PIRULITO FRANGO HP;1;15;15;;31/01/2023 18:32:28;SERVIDOR;107;HENRIQUE;1459001;F
;557;CAIPIRINHA HP;1;16;16;;31/01/2023 18:32:28;SERVIDOR;107;HENRIQUE;1459001;F
;62;PAPAS LOCAS (BATATA);1;26;26;;31/01/2023 18:38:10;SERVIDOR;107;HENRIQUE;1459001;F
;94;SANGRIA HP;1;26;26;;31/01/2023 18:53:59;SERVIDOR;107;MARCOS;1459001;F
;86;COUVERT LOCA;1;10;10;;31/01/2023 20:24:30;SERVIDOR;107;MARCOS;1459001;F
;86;COUVERT LOCA;1;10;10;;31/01/2023 20:24:30;SERVIDOR;107;MARCOS;1459001;F
1458901;;11265;31/01/2023 17:20:19;31/01/2023 20:56:11;;385;385;0;38,5;5;LOCA;69801;EMERSON;CAIXA;;;;;;;1;;;;;501;
;552;CHICKEN FINGERS HP;1;25;25;;31/01/2023 17:20:19;SERVIDOR;5;EMERSON;1458901;F
;553;PASTEIS CARNE HP;1;15;15;;31/01/2023 17:20:19;SERVIDOR;5;EMERSON;1458901;F
;458;CHORIPAN HP;1;19;19;;31/01/2023 17:20:19;SERVIDOR;5;EMERSON;1458901;F
;449;CAIPIRINHA TANGERINA PIME;1;22;22;;31/01/2023 17:22:17;SERVIDOR;5;EMERSON;1458901;F
;70;ÁGUA TONICA;1;8;8;;31/01/2023 17:28:30;SERVIDOR;5;EMERSON;1458901;F
;602;AMSTEL 600;1;16;16;;31/01/2023 17:29:36;SERVIDOR;5;EMERSON;1458901;F
;556;CAIPIROSCA HP;1;18;18;;31/01/2023 17:29:58;SERVIDOR;5;EMERSON;1458901;F
;10;COPO SUCO;1;12;12;;31/01/2023 17:30:59;SERVIDOR;5;MARCOS;1458901;F
;70;ÁGUA TONICA;1;8;8;;31/01/2023 17:38:11;SERVIDOR;5;MARCOS;1458901;F
;111;AGUA SEM GAS;1;7;7;;31/01/2023 17:42:12;SERVIDOR;5;MARCOS;1458901;F
;420;HEINEKEN LONG NECK;1;12;12;;31/01/2023 17:42:12;SERVIDOR;5;MARCOS;1458901;F
;420;HEINEKEN LONG NECK;1;12;12;;31/01/2023 17:55:01;SERVIDOR;5;MARCOS;1458901;F
;556;CAIPIROSCA HP;1;18;18;;31/01/2023 17:55:01;SERVIDOR;5;MARCOS;1458901;F
;18;LOCA BURGUER;1;38;38;;31/01/2023 17:57:02;SERVIDOR;5;HENRIQUE;1458901;F
;422;PORÇÃO FOCACCIA;1;19;19;;31/01/2023 18:06:43;SERVIDOR;5;HENRIQUE;1458901;F
;420;HEINEKEN LONG NECK;1;12;12;;31/01/2023 18:09:04;SERVIDOR;5;HENRIQUE;1458901;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;31/01/2023 18:09:04;SERVIDOR;5;HENRIQUE;1458901;F
;458;CHORIPAN HP;1;19;19;;31/01/2023 18:17:09;SERVIDOR;5;HENRIQUE;1458901;F
;420;HEINEKEN LONG NECK;1;12;12;;31/01/2023 18:18:50;SERVIDOR;5;HENRIQUE;1458901;F
;556;CAIPIROSCA HP;1;18;18;;31/01/2023 18:32:37;SERVIDOR;5;HENRIQUE;1458901;F
;420;HEINEKEN LONG NECK;1;12;12;;31/01/2023 18:37:46;SERVIDOR;5;HENRIQUE;1458901;F
;70;ÁGUA TONICA;1;8;8;;31/01/2023 18:44:40;SERVIDOR;5;MARCOS;1458901;F
;420;HEINEKEN LONG NECK;1;12;12;;31/01/2023 18:56:05;SERVIDOR;5;MARCOS;1458901;F
;111;AGUA SEM GAS;1;7;7;;31/01/2023 19:04:43;SERVIDOR;5;MARCOS;1458901;F
1458801;;11264;31/01/2023 19:14:06;31/01/2023 20:55:48;;167;167;0;14,7;1;LOCA;69801;MARCOS;CAIXA;;;;;;;1;;;;;3301;
;526;AGUA COM GÁS ;1;7;7;;31/01/2023 19:14:06;SERVIDOR;1;MARCOS;1458801;F
;80;DRINK ELEGANT LOCA;1;32;32;;31/01/2023 19:14:06;SERVIDOR;1;MARCOS;1458801;F
;76;SHOT LIMAO;1;2;2;;31/01/2023 19:14:06;SERVIDOR;1;MARCOS;1458801;F
;84;BOLINHO ACOSTELADO;1;36;36;;31/01/2023 19:27:28;SERVIDOR;1;MARCOS;1458801;F
;2;RISOTINHO DE CAMARÃO;1;56;56;;31/01/2023 19:53:41;SERVIDOR;1;MARCOS;1458801;F
;111;AGUA SEM GAS;1;7;7;;31/01/2023 19:56:50;SERVIDOR;1;MARCOS;1458801;F
;526;AGUA COM GÁS ;1;7;7;;31/01/2023 19:56:50;SERVIDOR;1;MARCOS;1458801;F
;86;COUVERT LOCA;1;10;10;;31/01/2023 20:29:15;SERVIDOR;1;MARCOS;1458801;F
;86;COUVERT LOCA;1;10;10;;31/01/2023 20:29:15;SERVIDOR;1;MARCOS;1458801;F
1458701;;11263;31/01/2023 18:14:23;31/01/2023 20:55:21;;122;122;0;12,2;8;LOCA;69801;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
;557;CAIPIRINHA HP;1;16;16;;31/01/2023 18:14:23;SERVIDOR;8;HENRIQUE;1458701;F
;463;PIRULITO CAMARÃO HP;1;18;18;;31/01/2023 18:14:23;SERVIDOR;8;HENRIQUE;1458701;F
;458;CHORIPAN HP;1;19;19;;31/01/2023 18:14:23;SERVIDOR;8;HENRIQUE;1458701;F
;463;PIRULITO CAMARÃO HP;1;18;18;;31/01/2023 18:36:21;SERVIDOR;8;HENRIQUE;1458701;F
;557;CAIPIRINHA HP;1;16;16;;31/01/2023 18:55:09;SERVIDOR;8;HENRIQUE;1458701;F
;436;BRUSCHETA;1;28;28;;31/01/2023 18:58:08;SERVIDOR;8;HENRIQUE;1458701;F
;526;AGUA COM GÁS ;1;7;7;;31/01/2023 19:50:36;SERVIDOR;8;HENRIQUE;1458701;F
1458601;;11262;30/01/2023 22:38:36;30/01/2023 23:47:42;;48;48;0;4,8;170;LOCA;69701;EMERSON;CAIXA;;;;;;;1;;;;;501;
;67;GUACAMOLE & NACHOS;1;39;39;;30/01/2023 22:38:36;SERVIDOR;170;EMERSON;1458601;F
;526;AGUA COM GÁS ;1;7;7;;30/01/2023 22:38:45;SERVIDOR;170;EMERSON;1458601;F
;76;SHOT LIMAO;1;2;2;;30/01/2023 22:38:45;SERVIDOR;170;EMERSON;1458601;F
1458501;;11261;30/01/2023 20:19:23;30/01/2023 23:47:25;;407;407;0;37,7;168;LOCA;69701;EMERSON;CAIXA;;;;;;;1;;;;;501;
;227;CHAKA MERLOT;1;119;119;;30/01/2023 20:19:23;SERVIDOR;168;EMERSON;1458501;F
;442;TABUA MIELO;1;62;62;;30/01/2023 20:21:06;SERVIDOR;168;EMERSON;1458501;F
;111;AGUA SEM GAS;1;7;7;;30/01/2023 20:31:42;SERVIDOR;168;EMERSON;1458501;F
;599;COUVERT artistico;1;15;15;;30/01/2023 20:33:20;SERVIDOR;168;EMERSON;1458501;F
;599;COUVERT artistico;1;15;15;;30/01/2023 20:33:20;SERVIDOR;168;EMERSON;1458501;F
;111;AGUA SEM GAS;1;7;7;;30/01/2023 21:13:53;SERVIDOR;168;EMERSON;1458501;F
;227;CHAKA MERLOT;1;119;119;;30/01/2023 21:54:59;SERVIDOR;168;EMERSON;1458501;F
;111;AGUA SEM GAS;1;7;7;;30/01/2023 21:59:08;SERVIDOR;168;EMERSON;1458501;F
;547;CAMARÕES FRITOS COM PÁPRI;1;56;56;;30/01/2023 22:08:45;SERVIDOR;168;EMERSON;1458501;F
1458401;;11260;30/01/2023 20:01:31;30/01/2023 23:47:03;;318;318;0;31,8;120;LOCA;69701;EMERSON;CAIXA;;;;;;;1;;;;;501;
;81;CEVICHE CLASSICO;1;42;42;;30/01/2023 20:21:17;SERVIDOR;120;EMERSON;1458401;F
;239;CANECA CHOPP IPA;1;15;15;;30/01/2023 20:31:08;SERVIDOR;120;EMERSON;1458401;F
;239;CANECA CHOPP IPA;1;15;15;;30/01/2023 20:46:57;SERVIDOR;120;EMERSON;1458401;F
;67;GUACAMOLE & NACHOS;1;39;39;;30/01/2023 20:57:51;SERVIDOR;120;EMERSON;1458401;F
;8;JARRA CLERICOT;1;65;65;;30/01/2023 21:06:44;SERVIDOR;120;EMERSON;1458401;F
;111;AGUA SEM GAS;1;7;7;;30/01/2023 21:11:44;SERVIDOR;120;EMERSON;1458401;F
;239;CANECA CHOPP IPA;1;15;15;;30/01/2023 21:12:55;SERVIDOR;120;EMERSON;1458401;F
;239;CANECA CHOPP IPA;1;15;15;;30/01/2023 21:40:28;SERVIDOR;120;EMERSON;1458401;F
;111;AGUA SEM GAS;1;7;7;;30/01/2023 21:55:22;SERVIDOR;120;EMERSON;1458401;F
;440;FISH AND CHIPS;1;46;46;;30/01/2023 22:05:34;SERVIDOR;120;EMERSON;1458401;F
;111;AGUA SEM GAS;1;7;7;;30/01/2023 22:05:34;SERVIDOR;120;EMERSON;1458401;F
;239;CANECA CHOPP IPA;1;15;15;;30/01/2023 22:28:20;SERVIDOR;120;HENRIQUE;1458401;F
;420;HEINEKEN LONG NECK;1;12;12;;30/01/2023 23:12:41;SERVIDOR;120;EMERSON;1458401;F
;50;RED BULL;1;18;18;;30/01/2023 23:25:56;SERVIDOR;120;EMERSON;1458401;F
1458301;;11259;30/01/2023 21:31:23;30/01/2023 23:46:05;;79;79;0;7,1;179;LOCA;69701;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
;239;CANECA CHOPP IPA;1;15;15;;30/01/2023 21:31:23;SERVIDOR;179;HENRIQUE;1458301;F
;188;PASTEIS QUEIJO REINO;1;22;22;;30/01/2023 21:40:47;SERVIDOR;179;EMERSON;1458301;F
;239;CANECA CHOPP IPA;1;15;15;;30/01/2023 22:28:32;SERVIDOR;179;HENRIQUE;1458301;F
;420;HEINEKEN LONG NECK;1;12;12;;30/01/2023 23:12:33;SERVIDOR;179;EMERSON;1458301;F
;599;COUVERT artistico;1;15;15;;30/01/2023 23:35:31;SERVIDOR;179;EMERSON;1458301;F
1458201;;11258;30/01/2023 21:08:36;30/01/2023 23:44:32;;138;138;0;12,3;166;LOCA;69701;EMERSON;CAIXA;;;;;;;1;;;;;501;
;8;JARRA CLERICOT;1;65;65;;30/01/2023 20:01:31;SERVIDOR;166;EMERSON;1458201;F
;90;RISOTINHO DE FUNGHI;1;58;58;;30/01/2023 21:08:36;SERVIDOR;166;EMERSON;1458201;F
;599;COUVERT artistico;1;15;15;;30/01/2023 23:24:31;SERVIDOR;166;EMERSON;1458201;F
1458101;;11257;30/01/2023 20:02:19;30/01/2023 23:12:30;;440;440;0;38;6;LOCA;69701;EMERSON;CAIXA;;;;;;;1;;;;;501;
;436;BRUSCHETA;1;28;28;;30/01/2023 20:02:19;SERVIDOR;6;EMERSON;1458101;F
;437;BRIE AO FORNO COM GELÉIA;1;55;55;;30/01/2023 20:02:19;SERVIDOR;6;EMERSON;1458101;F
;420;HEINEKEN LONG NECK;1;12;12;;30/01/2023 20:02:19;SERVIDOR;6;EMERSON;1458101;F
;449;CAIPIRINHA TANGERINA PIME;1;22;22;;30/01/2023 20:03:37;SERVIDOR;6;EMERSON;1458101;F
;526;AGUA COM GÁS ;1;7;7;;30/01/2023 20:04:35;SERVIDOR;6;EMERSON;1458101;F
;526;AGUA COM GÁS ;1;7;7;;30/01/2023 20:04:35;SERVIDOR;6;EMERSON;1458101;F
;411;MOCO FIDALGO TINTO;1;102;102;;30/01/2023 20:08:53;SERVIDOR;6;EMERSON;1458101;F
;422;PORÇÃO FOCACCIA;1;19;19;;30/01/2023 20:08:53;SERVIDOR;6;EMERSON;1458101;F
;420;HEINEKEN LONG NECK;1;12;12;;30/01/2023 20:31:25;SERVIDOR;6;EMERSON;1458101;F
;599;COUVERT artistico;1;15;15;;30/01/2023 20:33:07;SERVIDOR;6;EMERSON;1458101;F
;599;COUVERT artistico;1;15;15;;30/01/2023 20:33:07;SERVIDOR;6;EMERSON;1458101;F
;599;COUVERT artistico;1;15;15;;30/01/2023 20:33:07;SERVIDOR;6;EMERSON;1458101;F
;599;COUVERT artistico;1;15;15;;30/01/2023 20:33:07;SERVIDOR;6;EMERSON;1458101;F
;48;CAIPIROSCA;1;18;18;;30/01/2023 20:57:32;SERVIDOR;6;EMERSON;1458101;F
;420;HEINEKEN LONG NECK;1;12;12;;30/01/2023 20:58:52;SERVIDOR;6;EMERSON;1458101;F
;271;PASTEIS CARNE;1;22;22;;30/01/2023 21:05:02;SERVIDOR;6;HENRIQUE;1458101;F
;420;HEINEKEN LONG NECK;1;12;12;;30/01/2023 21:20:57;SERVIDOR;6;HENRIQUE;1458101;F
;589;PASTEIS QUEIJO COALHO;1;22;22;;30/01/2023 21:20:57;SERVIDOR;6;HENRIQUE;1458101;F
;48;CAIPIROSCA;1;18;18;;30/01/2023 21:32:59;SERVIDOR;6;EMERSON;1458101;F
;420;HEINEKEN LONG NECK;1;12;12;;30/01/2023 21:45:44;SERVIDOR;6;EMERSON;1458101;F
1458001;;11256;30/01/2023 20:33:35;30/01/2023 23:11:32;;94;94;0;3,5;121;LOCA;69701;EMERSON;CAIXA;;;;;;;1;;;;;501;
;599;COUVERT artistico;1;15;15;;30/01/2023 20:33:35;SERVIDOR;121;EMERSON;1458001;F
;599;COUVERT artistico;1;15;15;;30/01/2023 20:33:35;SERVIDOR;121;EMERSON;1458001;F
;602;AMSTEL 600;1;16;16;;30/01/2023 21:03:44;SERVIDOR;121;EMERSON;1458001;F
;575;CHORIPOLVO;1;29;29;;30/01/2023 21:10:11;SERVIDOR;121;EMERSON;1458001;F
;602;AMSTEL 600;1;16;16;;30/01/2023 21:42:31;SERVIDOR;121;EMERSON;1458001;F
;263;EMBALAGEM G;1;3;3;;30/01/2023 22:45:18;SERVIDOR;121;EMERSON;1458001;F
1457901;;11255;30/01/2023 20:40:42;30/01/2023 23:11:03;;160;160;0;13;107;LOCA;69701;EMERSON;CAIXA;;;;;;;1;;;;;501;
;167;CORONA;1;13;13;;30/01/2023 20:47:32;SERVIDOR;107;EMERSON;1457901;F
;53;TABUA MEXICANA ;1;64;64;;30/01/2023 20:49:15;SERVIDOR;107;EMERSON;1457901;F
;525;SODA ITALIANA ;1;16;16;;30/01/2023 20:56:15;SERVIDOR;107;EMERSON;1457901;F
;599;COUVERT artistico;1;15;15;;30/01/2023 21:05:12;SERVIDOR;107;EMERSON;1457901;F
;599;COUVERT artistico;1;15;15;;30/01/2023 21:05:12;SERVIDOR;107;EMERSON;1457901;F
;41;PORÇAO NACHOS;1;16;16;;30/01/2023 21:09:56;SERVIDOR;107;EMERSON;1457901;F
;167;CORONA;1;13;13;;30/01/2023 21:13:17;SERVIDOR;107;EMERSON;1457901;F
;582;FANTA KS 290ML;1;8;8;;30/01/2023 21:46:49;SERVIDOR;107;EMERSON;1457901;F
1457801;;11254;30/01/2023 21:03:34;30/01/2023 23:10:48;;122;122;0;10,2;160;LOCA;69701;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
;2;RISOTINHO DE CAMARÃO;1;56;56;;30/01/2023 21:03:34;SERVIDOR;160;HENRIQUE;1457801;F
;86;COUVERT LOCA;1;10;10;;30/01/2023 21:04:02;SERVIDOR;160;HENRIQUE;1457801;F
;86;COUVERT LOCA;1;10;10;;30/01/2023 21:04:02;SERVIDOR;160;HENRIQUE;1457801;F
;67;GUACAMOLE & NACHOS;1;39;39;;30/01/2023 21:16:11;SERVIDOR;160;HENRIQUE;1457801;F
;111;AGUA SEM GAS;1;7;7;;30/01/2023 22:02:59;SERVIDOR;160;EMERSON;1457801;F
1457701;;11253;30/01/2023 21:03:20;30/01/2023 23:10:34;;74;74;0;6,4;167;LOCA;69701;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
;602;AMSTEL 600;1;16;16;;30/01/2023 21:03:20;SERVIDOR;167;HENRIQUE;1457701;F
;602;AMSTEL 600;1;16;16;;30/01/2023 21:03:20;SERVIDOR;167;HENRIQUE;1457701;F
;86;COUVERT LOCA;1;10;10;;30/01/2023 21:03:55;SERVIDOR;167;HENRIQUE;1457701;F
;602;AMSTEL 600;1;16;16;;30/01/2023 22:05:43;SERVIDOR;167;EMERSON;1457701;F
